,file_loc,PC,inkArea,perimeter
0,5_Korean_13.BMP,13.7885197483727,446.917647058823,278.277124183006
1,5_Korean_6.BMP,13.3983390591122,501.807843137255,290.669281045752
2,5_Korean_7.BMP,9.97964471976458,406.666666666667,225.830065359477
3,5_Korean_12.BMP,13.5379428374995,492.905882352941,289.576470588235
4,5_Korean_10.BMP,13.2064389427196,485.611764705882,283.884967320261
5,5_Korean_38.BMP,11.7912157491988,526.349019607843,279.267973856209
6,5_Chinese_49.BMP,7.42630093059725,314.356862745098,171.278431372549
7,5_Korean_5.BMP,11.7262526014344,516.647058823529,275.918954248366
8,5_Korean_4.BMP,11.3885638722719,443.254901960784,251.864052287582
9,5_Chinese_48.BMP,12.8585245370222,400.050980392157,254.248366013072
10,5_Chinese_60.BMP,13.5211348554224,451.905882352941,277.099346405229
11,5_Korean_39.BMP,13.5898247413676,432.580392156863,271.797385620915
12,5_Korean_11.BMP,11.394068802717,395.121568627451,237.853594771242
13,5_Korean_29.BMP,11.0098097816694,429.286274509804,243.707189542484
14,5_Korean_15.BMP,15.1405144969549,447.419607843137,291.764705882353
15,5_Chinese_58.BMP,14.2753481971334,465.345098039216,288.925490196078
16,5_Korean_1.BMP,8.38324495987806,343.474509803922,190.22091503268
17,5_Chinese_59.BMP,9.83826786699463,324.905882352941,200.42091503268
18,5_Korean_14.BMP,13.0257106115499,536.196078431373,296.256209150327
19,5_Korean_28.BMP,13.7565164832718,555.545098039216,309.898039215686
20,5_Korean_16.BMP,9.64162579348193,408.882352941177,222.576470588235
21,5_Korean_3.BMP,10.6269280343708,422.211764705882,237.450980392157
22,5_Korean_2.BMP,10.6381402561576,395.658823529412,229.98431372549
23,5_Korean_17.BMP,12.4367526943863,516.862745098039,284.214379084967
24,5_Korean_58.BMP,14.7225600111248,559.466666666667,321.724183006536
25,5_Chinese_15.BMP,24.1926473262079,706.156862745098,463.337254901961
26,5_Chinese_29.BMP,10.2712296095725,383.674509803922,222.534640522876
27,5_Chinese_28.BMP,6.49660409054936,256.803921568628,144.793464052288
28,5_Chinese_14.BMP,14.0803847712783,402.411764705882,266.837908496732
29,5_Korean_59.BMP,12.2736997999738,476.858823529412,271.198692810457
30,5_Chinese_16.BMP,10.1353512907145,356.423529411765,213.062745098039
31,5_Chinese_8.BMP,11.6573594115329,403.333333333333,243.073202614379
32,5_Chinese_9.BMP,19.7973543528619,571.686274509804,377.126797385621
33,5_Chinese_17.BMP,10.1095483116853,334.964705882353,206.286274509804
34,5_Chinese_13.BMP,14.4316776281629,433.835294117647,280.495424836601
35,5_Chinese_12.BMP,22.9957300279419,663.494117647059,437.871895424837
36,5_Korean_49.BMP,15.3349706439027,519,316.249673202614
37,5_Chinese_38.BMP,14.7371206400724,441.286274509804,285.871895424837
38,5_Chinese_10.BMP,22.9322014395339,660.862745098039,436.398692810457
39,5_Chinese_11.BMP,16.4202547558236,448.376470588235,304.169934640523
40,5_Chinese_39.BMP,14.4610854172251,381.407843137255,263.269281045752
41,5_Korean_60.BMP,17.6640251351213,583.427450980392,359.867973856209
42,5_Korean_48.BMP,14.1693039513099,573.027450980392,319.423529411765
43,5_Korean_51.BMP,13.080755625218,525.188235294118,293.818300653595
44,5_Korean_45.BMP,11.9536876321249,429.749019607843,254.075816993464
45,5_Chinese_20.BMP,17.1757876212475,557.419607843137,346.860130718954
46,5_Chinese_34.BMP,21.134589778517,605.949019607843,401.162091503268
47,5_Chinese_2.BMP,8.67118685716789,342.152941176471,193.087581699346
48,5_Chinese_3.BMP,17.5824021397003,475.501960784314,324.130718954248
49,5_Chinese_35.BMP,14.058204509757,359.058823529412,251.856209150327
50,5_Chinese_21.BMP,12.2743858136197,455.858823529412,265.167320261438
51,5_Korean_44.BMP,17.274678948825,539.41568627451,342.193464052288
52,5_Korean_50.BMP,12.9265890819879,446.545098039216,269.326797385621
53,5_Korean_46.BMP,13.2909147120193,515.564705882353,293.443137254902
54,5_Korean_52.BMP,16.9094760833233,426.705882352941,301.116339869281
55,5_Chinese_37.BMP,17.7389241693196,440.396078431372,313.321568627451
56,5_Chinese_23.BMP,15.4096521367654,428.380392156863,288.01568627451
57,5_Chinese_1.BMP,15.6565568246146,609.003921568627,346.149019607843
58,5_Chinese_22.BMP,10.3026779779464,349.56862745098,212.738562091503
59,5_Chinese_36.BMP,10.6253250674695,413.050980392157,234.843137254902
60,5_Korean_53.BMP,14.403012262281,596.290196078431,328.518954248366
61,5_Korean_47.BMP,15.7779333677668,514.592156862745,319.419607843137
62,5_Korean_43.BMP,12.9701658231295,439.725490196079,267.712418300654
63,5_Korean_57.BMP,14.2057840096194,599.537254901961,327.149019607843
64,5_Chinese_32.BMP,17.3012057310299,587.490196078431,357.390849673203
65,5_Chinese_26.BMP,15.3324193450592,371.988235294118,267.716339869281
66,5_Chinese_4.BMP,12.4035987156816,439.062745098039,261.602614379085
67,5_Chinese_5.BMP,14.8633564976112,462.682352941176,293.971241830065
68,5_Chinese_27.BMP,15.455613639971,506.588235294118,313.671895424837
69,5_Chinese_33.BMP,14.1613331225083,415.274509803921,271.847058823529
70,5_Korean_56.BMP,16.4432719558932,483.266666666667,316.003921568627
71,5_Korean_42.BMP,13.9459471833406,504.596078431373,297.372549019608
72,5_Korean_54.BMP,15.8415465389296,468.996078431373,305.554248366013
73,5_Korean_40.BMP,11.5727393387523,442.745098039216,253.746405228758
74,5_Chinese_19.BMP,9.38605612295505,342.062745098039,200.862745098039
75,5_Chinese_25.BMP,13.8569918087842,401.866666666667,264.533333333333
76,5_Chinese_31.BMP,18.2420501946228,503.341176470588,339.682352941176
77,5_Chinese_7.BMP,11.0379676240795,380.650980392157,229.780392156863
78,5_Chinese_6.BMP,17.5742939619521,539.454901960784,345.160784313726
79,5_Chinese_30.BMP,21.3017583002708,646.627450980392,416.044444444444
80,5_Chinese_24.BMP,17.7879139158633,472.388235294118,324.950326797386
81,5_Chinese_18.BMP,18.2639898393654,587.254901960784,367.126797385621
82,5_Korean_41.BMP,13.6706064061035,454.996078431373,279.577777777778
83,5_Korean_55.BMP,18.1302653988563,485.725490196079,332.661437908497
84,5_Korean_32.BMP,12.893352558055,444.737254901961,268.435294117647
85,5_Korean_26.BMP,12.2942070403883,475.03137254902,270.904575163399
86,5_Chinese_43.BMP,12.8899193174051,386.117647058823,250.086274509804
87,5_Chinese_57.BMP,7.39304595469906,302.164705882353,167.547712418301
88,5_Chinese_56.BMP,10.659671976494,314.537254901961,205.264052287582
89,5_Chinese_42.BMP,12.236559522736,396.694117647059,246.980392156863
90,5_Korean_27.BMP,13.1223157286126,544.635294117647,299.683660130719
91,5_Korean_33.BMP,12.0989598990941,514.643137254902,279.725490196079
92,5_Korean_25.BMP,9.28690936440352,360.658823529412,205.158169934641
93,5_Korean_31.BMP,12.8240026899143,428.603921568628,262.811764705882
94,5_Korean_19.BMP,11.4152612376718,449.560784313725,253.946405228758
95,5_Chinese_54.BMP,12.547646927568,418.266666666667,256.81045751634
96,5_Chinese_40.BMP,8.72261408569921,313.847058823529,185.475816993464
97,5_Chinese_41.BMP,7.79103784455383,283.125490196078,166.491503267974
98,5_Chinese_55.BMP,11.9982262637042,414.796078431373,250.081045751634
99,5_Korean_18.BMP,12.6788111835407,516.972549019608,286.997385620915
