,file_loc,PC,inkArea,perimeter
0,c33.png,14.4505548889346,776.960784313726,375.618300653595
1,c27.png,14.3753884673992,721.796078431373,361.095424836601
2,c8.png,12.74494818058,677.317647058824,329.359477124183
3,k12.png,13.6461447945531,636.756862745098,330.443137254902
4,k13.png,11.6567350826348,542.803921568627,281.977777777778
5,c9.png,12.4064858967905,727.960784313726,336.886274509804
6,c26.png,15.5187323009672,682.113725490196,364.721568627451
7,c32.png,13.9128128610089,654.592156862745,338.296732026144
8,c24.png,14.7217163752403,777.81568627451,379.334640522876
9,c30.png,12.9661646693947,702.23137254902,338.260130718954
10,c18.png,14.3661252898248,714.376470588235,359.118954248366
11,k39.png,13.6920172088314,714.941176470588,350.730718954248
12,k11.png,12.1373357526552,582.670588235294,298.111111111111
13,k10.png,9.39925101674743,490.498039215686,240.696732026144
14,k38.png,14.6569893676817,732.541176470588,367.318954248366
15,c19.png,13.3372686491567,633.882352941176,325.943790849673
16,c31.png,14.4827133441969,814.749019607843,385.071895424837
17,c25.png,15.1978705729922,806.188235294118,392.386928104575
18,c21.png,13.5421686981017,746.250980392157,356.362091503268
19,c35.png,17.871150699239,783.019607843137,419.341176470588
20,k14.png,11.666210922793,580.639215686274,291.75816993464
21,k28.png,12.0036843558581,624.858823529412,307.01045751634
22,k29.png,13.6608079740397,680.890196078431,341.886274509804
23,k15.png,11.5381948900669,587.023529411765,291.743790849673
24,c34.png,18.6340616909425,850.952941176471,446.386928104575
25,c20.png,14.2366058554996,761.117647058824,369.006535947712
26,c36.png,13.2844217099354,752.992156862745,354.545098039216
27,c22.png,13.7489122608089,752.113725490196,360.479738562091
28,k17.png,12.1370933288756,603,303.264052287582
29,k16.png,13.1750403078121,580.925490196078,310.128104575163
30,c23.png,12.808806623923,813.898039215686,361.946405228758
31,c37.png,15.3872463461973,822.43137254902,398.781699346405
32,k1.png,8.75187427271933,372.16862745098,202.313725490196
33,k3.png,8.30224795706276,438.313725490196,213.843137254902
34,k2.png,8.13473682235708,422.062745098039,207.713725490196
35,k6.png,9.25972874473071,485.650980392157,237.720261437909
36,k7.png,9.8119185897094,528.074509803922,255.169934640523
37,k5.png,10.3954446068218,502.090196078431,256.104575163399
38,k4.png,9.02331404063215,426.752941176471,219.976470588235
39,c40.png,20.8166122832553,777.635294117647,451.022222222222
40,k9.png,11.835346175754,572.290196078431,291.745098039216
41,k8.png,11.4789689913964,570.780392156863,286.939869281046
42,k40.png,12.7252974190215,729.086274509804,341.450980392157
43,c12.png,16.5233399234722,767.611764705882,399.23137254902
44,c1.png,8.88935529170972,593.419607843137,257.466666666667
45,k27.png,12.6453883018024,657.792156862745,323.307189542484
46,k33.png,15.4839669832516,725.176470588235,375.63660130719
47,k32.png,16.702277237962,711.729411764706,386.500653594771
48,k26.png,13.8754489701995,659.788235294118,339.180392156863
49,c13.png,12.296516504101,676.635294117647,323.350326797386
50,c11.png,11.205685464882,595.694117647059,289.624836601307
51,c39.png,16.8311996845139,801.486274509804,411.728104575163
52,c2.png,9.25729477864562,503.835294117647,242.098039215686
53,k18.png,12.072923819081,587.552941176471,298.562091503268
54,k30.png,11.9847953807689,652.725490196078,313.534640522876
55,k24.png,15.6698426232359,709.003921568627,373.647058823529
56,k25.png,11.1005471205135,654.592156862745,302.177777777778
57,k31.png,14.2037034384225,625.643137254902,334.171241830065
58,k19.png,12.8271109073141,625.811764705882,317.607843137255
59,c3.png,11.2092091361047,416.760784313725,242.290196078431
60,c38.png,15.7275415243425,898.227450980392,421.335947712418
61,c10.png,10.996075933476,627.905882352941,294.55816993464
62,c28.png,16.1999428174115,763.933333333333,394.356862745098
63,c14.png,15.3717736462038,651.121568627451,354.648366013072
64,c7.png,9.84183766416169,555.611764705882,262.137254901961
65,k35.png,13.3889095880603,672.992156862745,336.498039215686
66,k21.png,14.9856934317283,670.992156862745,355.469281045752
67,k20.png,12.5556478691517,620.039215686274,312.776470588235
68,k34.png,13.7125167970856,669.61568627451,339.684967320261
69,c6.png,11.0511856776419,619.070588235294,293.21045751634
70,c15.png,13.0146965040148,768.847058823529,354.602614379085
71,c29.png,13.2049277021078,755.694117647059,354.116339869281
72,c17.png,10.9628294095358,714.192156862745,313.670588235294
73,c4.png,10.3152482061433,579.160784313725,273.996078431373
74,k22.png,13.610344548883,642.580392156863,331.515032679739
75,k36.png,11.5299284162121,597.133333333333,294.139869281046
76,k37.png,12.9512876160878,620.980392156863,317.907189542484
77,k23.png,11.7794230606495,622.349019607843,303.517647058824
78,c5.png,11.2052115033544,723.411764705882,319.159477124183
79,c16.png,12.6321195593074,712.474509803922,336.300653594771
