ind,file_loc,PC,inkArea,perimeter
14,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (14).BMP,18.9707409071311,13077.5725490196,1765.67450980392
15,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (15).BMP,25.0644987363532,17822.3607843137,2369.28366013072
16,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (16).BMP,21.8640356278622,13414.1058823529,1919.77777777778
17,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (17).BMP,14.5508137908677,9214.14117647059,1298.00392156863
18,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (18).BMP,20.6000361123275,12680.0431372549,1811.75424836601
19,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (19).BMP,25.112421063775,16480.8980392157,2280.55032679738
20,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (20).BMP,17.0916192793177,10274.3450980392,1485.50326797386
21,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (21).BMP,20.7152332890977,13120.2196078431,1848.07843137255
22,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (22).BMP,25.237379973369,16924.9490196078,2316.81176470588
23,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (23).BMP,20.1940645851246,12961.4,1813.60522875817
24,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (24).BMP,27.5961202154834,16403.462745098,2385.04575163399
25,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (25).BMP,18.4663948404106,12554.5137254902,1706.8522875817
26,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (26).BMP,25.6021959047244,17064.0156862745,2343.06405228758
27,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (27).BMP,18.8320890590729,12637.3960784314,1729.35032679739
28,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (28).BMP,18.894030813238,12515.2235294118,1723.79869281046
29,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (29).BMP,19.1597472432466,13362.4,1793.66797385621
30,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (30).BMP,26.2966501084713,16523.9490196078,2336.74901960784
31,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (31).BMP,18.8320890590729,12637.3960784314,1729.35032679739
32,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (32).BMP,17.9984940175666,12139.0470588235,1656.97254901961
33,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (33).BMP,24.116088347064,16995.3019607843,2269.4614379085
34,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (34).BMP,21.0314691816322,12917.2549019608,1847.67189542484
35,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (35).BMP,14.3174148666099,8832.66666666667,1260.61699346405
36,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (36).BMP,21.5656062037602,13152.8666666667,1887.97385620915
37,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (37).BMP,14.8827138935176,9994.4862745098,1367.1816993464
38,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (38).BMP,20.0184909269986,13140.337254902,1818.12549019608
39,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (39).BMP,23.6087575283571,16472.2431372549,2210.63921568627
40,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (40).BMP,22.3297658656059,12801.5215686274,1895.29934640523
41,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (41).BMP,14.381862018593,10224.5764705882,1359.36209150327
42,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (42).BMP,21.3247580059335,13584.5764705882,1907.96339869281
43,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (43).BMP,18.0197657044921,12604.7490196078,1689.45490196078
44,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (44).BMP,15.8746299576782,10235.6078431373,1428.9385620915
45,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (45).BMP,19.1597472432466,13362.4,1793.66797385621
46,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (46).BMP,19.8929624672803,12700.1607843137,1781.80130718954
47,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (47).BMP,19.1597472432466,13362.4,1793.66797385621
48,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (48).BMP,15.8746299576782,10235.6078431373,1428.9385620915
49,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (49).BMP,18.8320890590729,12637.3960784314,1729.35032679739
50,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (50).BMP,14.3174148666099,8832.66666666667,1260.61699346405
51,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (51).BMP,19.3678517321054,12930.2509803922,1773.98169934641
52,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (52).BMP,25.112421063775,16480.8980392157,2280.55032679738
53,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (53).BMP,21.5656062037602,13152.8666666667,1887.97385620915
54,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (54).BMP,14.8827138935176,9994.4862745098,1367.1816993464
55,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (55).BMP,21.0314691816322,12917.2549019608,1847.67189542484
56,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (56).BMP,25.237379973369,16924.9490196078,2316.81176470588
57,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (57).BMP,20.7152332890977,13120.2196078431,1848.07843137255
58,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (58).BMP,19.8929624672803,12700.1607843137,1781.80130718954
59,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Symbol_ (59).BMP,25.6021959047244,17064.0156862745,2343.06405228758
60,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 1.BMP,40.9941844359501,4864.36470588235,1582.99346405229
61,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 2.BMP,26.1964007261487,3147.2431372549,1017.86666666667
62,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 3.BMP,35.2824146977392,4773.30196078431,1454.76732026144
63,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 4.BMP,41.8930448225745,5329.0862745098,1674.95163398693
64,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 5.BMP,37.0561957293438,5002.79215686275,1526.30588235294
65,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 6.BMP,50.3842762635916,6409.36078431373,2014.46535947712
66,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 7.BMP,40.2827209568691,4617.29411764706,1528.82614379085
67,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 8.BMP,38.777685860171,4980.87058823529,1557.93202614379
68,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 9.BMP,49.2829343952036,6199.02745098039,1959.36339869281
69,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 10.BMP,37.8879395509982,4713.63529411765,1498.07450980392
70,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 11.BMP,34.8065017856354,4507.67843137255,1404.14379084967
71,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 12.BMP,34.8065017856354,4507.67843137255,1404.14379084967
72,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 13.BMP,45.9164204151348,5331.80392156863,1753.98562091503
73,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 14.BMP,31.409859471522,4298.50588235294,1302.5568627451
74,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 15.BMP,47.2357186178323,5942.47843137255,1878.12287581699
75,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 16.BMP,39.6884900715451,4968.56470588235,1574.17385620915
76,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 17.BMP,32.9457747747195,4474.37647058823,1361.04052287582
77,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 18.BMP,35.7083097448874,4281.4,1386.0614379085
78,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 19.BMP,41.2994551711388,5207.2862745098,1643.92810457516
79,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 20.BMP,31.1571936063798,4028.78431372549,1255.94640522876
80,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 21.BMP,40.0999979891636,4872.87450980392,1567.00261437908
81,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 22.BMP,46.5702515213056,5884.66666666667,1855.75294117647
82,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 23.BMP,38.1818925447857,4820.58823529412,1520.84052287582
83,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 24.BMP,46.4915962176657,5849.15294117647,1848.58169934641
84,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 25.BMP,33.153528600199,4511.71764705882,1371.01045751634
85,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 26.BMP,37.8879395509982,4713.63529411765,1498.07450980392
86,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 27.BMP,28.3097977229257,3455.49803921569,1108.73725490196
87,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 28.BMP,43.0591059915242,5563.55294117647,1735.05620915033
88,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 29.BMP,36.2078136512728,4489.9568627451,1429.31241830065
89,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 30.BMP,49.2829343952036,6199.02745098039,1959.36339869281
90,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 31.BMP,41.3452552453676,5284.25098039216,1656.95032679739
91,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 32.BMP,39.0997319837209,5141.13725490196,1589.3568627451
92,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 33.BMP,31.5133801203609,3645.14509803922,1201.4614379085
93,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 34.BMP,35.2824146977392,4773.30196078431,1454.76732026144
94,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 35.BMP,44.4298005338392,5302.03529411765,1720.53464052288
95,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 36.BMP,26.1964007261487,3147.2431372549,1017.86666666667
96,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 37.BMP,37.0438371835976,4722.74117647059,1482.72287581699
97,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 38.BMP,40.2827209568691,4617.29411764706,1528.82614379085
98,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 39.BMP,49.8832894406292,6028.3568627451,1943.93594771242
99,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 40.BMP,38.2449325514712,5216.65098039216,1583.38954248366
100,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 41.BMP,27.1472249389775,3162.52941176471,1038.68758169935
101,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 42.BMP,38.3365461347484,4698.43921568627,1504.4862745098
102,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 43.BMP,41.3290323742928,5225.75294117647,1647.43006535948
103,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 44.BMP,38.777685860171,4980.87058823529,1557.93202614379
104,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 45.BMP,41.8930448225745,5329.0862745098,1674.95163398693
105,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 46.BMP,40.9941844359501,4864.36470588235,1582.99346405229
106,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 47.BMP,35.3178070196369,4224.69019607843,1369.30196078431
107,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 48.BMP,27.5547058934708,3329.37647058823,1073.70326797386
108,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 49.BMP,39.2496080464563,4851.46666666667,1546.88888888889
109,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 50.BMP,50.3842762635916,6409.36078431373,2014.46535947712
110,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 51.BMP,37.0561957293438,5002.79215686275,1526.30588235294
111,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 52.BMP,39.0997319837209,5141.13725490196,1589.3568627451
112,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 53.BMP,41.2994551711388,5207.2862745098,1643.92810457516
113,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 54.BMP,46.5702515213056,5884.66666666667,1855.75294117647
114,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 55.BMP,36.2078136512728,4489.9568627451,1429.31241830065
115,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 56.BMP,31.5133801203609,3645.14509803922,1201.4614379085
116,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 57.BMP,40.0999979891636,4872.87450980392,1567.00261437908
117,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 58.BMP,39.2496080464563,4851.46666666667,1546.88888888889
118,/Users/alex/Documents/GitHub/Visual-Similarity/Data/3_Maurer_Japanese_del//3_Word_ 59.BMP,47.2357186178323,5942.47843137255,1878.12287581699
