,ind,content,obj_num,disconnected_stroke,stroke_sum,junc_sum,file_loc,PC,inkArea,perimeter
103,104,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (20).BMP,40.8508802266122,5511.95294117647,1682.12549019608
104,105,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (21).BMP,53.3547983579417,7217.86666666667,2199.86535947712
105,106,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (22).BMP,32.303185750664,4149.47058823529,1297.84836601307
106,107,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (23).BMP,34.5357679139394,4412.76862745098,1383.86928104575
107,108,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (24).BMP,46.8346080931998,5960.1137254902,1872.9045751634
108,109,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (25).BMP,41.0889962697888,5588.96078431373,1698.76470588235
109,110,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (26).BMP,49.8454070534231,6683.37254901961,2046.04575163399
110,111,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (27).BMP,52.8107440657391,6755.70980392157,2117.39346405229
111,112,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (28).BMP,41.8695705257882,5819.8431372549,1749.8862745098
112,113,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (29).BMP,34.9703505403637,4444.72156862745,1397.58169934641
113,114,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (30).BMP,40.8508802266122,5511.95294117647,1682.12549019608
114,115,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (31).BMP,49.8454070534231,6683.37254901961,2046.04575163399
115,116,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (32).BMP,46.8346080931998,5960.1137254902,1872.9045751634
116,117,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (33).BMP,45.5445692702362,6375.33333333333,1910.1816993464
117,118,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (34).BMP,52.8107440657391,6755.70980392157,2117.39346405229
118,119,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (35).BMP,29.6295986692809,4123.87058823529,1239.13986928105
119,120,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (36).BMP,41.8695705257882,5819.8431372549,1749.8862745098
120,121,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (37).BMP,32.303185750664,4149.47058823529,1297.84836601307
121,122,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (38).BMP,42.7964919108146,5508.51764705882,1721.18039215686
122,123,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (39).BMP,34.5357679139394,4412.76862745098,1383.86928104575
123,124,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (40).BMP,53.3547983579417,7217.86666666667,2199.86535947712
124,125,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (41).BMP,41.7467787791053,5953.34509803922,1767.24575163399
125,126,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (42).BMP,41.0889962697888,5588.96078431373,1698.76470588235
126,127,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (43).BMP,34.9703505403637,4444.72156862745,1397.58169934641
127,128,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (44).BMP,40.8508802266122,5511.95294117647,1682.12549019608
128,129,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (45).BMP,41.7467787791053,5953.34509803922,1767.24575163399
129,130,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (46).BMP,34.5357679139394,4412.76862745098,1383.86928104575
130,131,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (47).BMP,53.3547983579417,7217.86666666667,2199.86535947712
131,132,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (48).BMP,34.9703505403637,4444.72156862745,1397.58169934641
132,133,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (49).BMP,45.5445692702362,6375.33333333333,1910.1816993464
133,134,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (50).BMP,49.8454070534231,6683.37254901961,2046.04575163399
134,135,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (51).BMP,52.8107440657391,6755.70980392157,2117.39346405229
135,136,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (52).BMP,46.8346080931998,5960.1137254902,1872.9045751634
136,137,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (53).BMP,41.8695705257882,5819.8431372549,1749.8862745098
137,138,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (54).BMP,32.303185750664,4149.47058823529,1297.84836601307
138,139,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (55).BMP,29.6295986692809,4123.87058823529,1239.13986928105
139,140,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (56).BMP,42.7964919108146,5508.51764705882,1721.18039215686
140,141,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (57).BMP,41.0889962697888,5588.96078431373,1698.76470588235
141,142,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (58).BMP,40.8508802266122,5511.95294117647,1682.12549019608
142,143,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (59).BMP,41.0889962697888,5588.96078431373,1698.76470588235
143,144,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (60).BMP,34.5357679139394,4412.76862745098,1383.86928104575
144,145,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (61).BMP,49.8454070534231,6683.37254901961,2046.04575163399
145,146,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (62).BMP,52.8107440657391,6755.70980392157,2117.39346405229
146,147,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (63).BMP,45.5445692702362,6375.33333333333,1910.1816993464
147,148,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (64).BMP,34.9703505403637,4444.72156862745,1397.58169934641
148,149,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (65).BMP,41.7467787791053,5953.34509803922,1767.24575163399
149,150,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (66).BMP,42.7964919108146,5508.51764705882,1721.18039215686
150,151,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (67).BMP,53.3547983579417,7217.86666666667,2199.86535947712
151,152,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (68).BMP,46.8346080931998,5960.1137254902,1872.9045751634
152,153,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (69).BMP,32.303185750664,4149.47058823529,1297.84836601307
153,154,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (70).BMP,41.8695705257882,5819.8431372549,1749.8862745098
154,155,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (71).BMP,29.6295986692809,4123.87058823529,1239.13986928105
155,156,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (72).BMP,46.8346080931998,5960.1137254902,1872.9045751634
156,157,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (73).BMP,49.8454070534231,6683.37254901961,2046.04575163399
157,158,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (74).BMP,34.9703505403637,4444.72156862745,1397.58169934641
158,159,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (75).BMP,40.8508802266122,5511.95294117647,1682.12549019608
159,160,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (76).BMP,42.7964919108146,5508.51764705882,1721.18039215686
160,161,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (77).BMP,41.7467787791053,5953.34509803922,1767.24575163399
161,162,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (78).BMP,53.3547983579417,7217.86666666667,2199.86535947712
162,163,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (79).BMP,29.6295986692809,4123.87058823529,1239.13986928105
163,164,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (80).BMP,52.8107440657391,6755.70980392157,2117.39346405229
164,165,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (81).BMP,41.0889962697888,5588.96078431373,1698.76470588235
165,166,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (82).BMP,45.5445692702362,6375.33333333333,1910.1816993464
166,167,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (83).BMP,41.8695705257882,5819.8431372549,1749.8862745098
167,168,,,,,,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (84).BMP,32.303185750664,4149.47058823529,1297.84836601307
