ind,content,num_of_obj,sum_of_obj,sum_of_stroke,sum_of_junc,file_loc,PC,inkArea,perimeter
131,PFERD,5,"[2, 3, 4, 3, 2]",14,12,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (47).BMP,53.354798357941696,7217.86666666667,2199.86535947712
132,RAD,3,"[3, 3, 2]",8,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (48).BMP,34.9703505403637,4444.72156862745,1397.58169934641
133,SPIEL,5,"[1, 2, 1, 4, 1]",9,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (49).BMP,45.5445692702362,6375.33333333333,1910.1816993464
134,MILCH,5,"[4, 1, 1, 1, 3]",10,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (50).BMP,49.8454070534231,6683.37254901961,2046.04575163399
135,MANN,4,"[4, 3, 3, 3]",13,10,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (51).BMP,52.8107440657391,6755.70980392157,2117.39346405229
136,WORT,4,"[4, 1, 3, 2]",10,7,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (52).BMP,46.8346080931998,5960.1137254902,1872.9045751634
137,KNIE,4,"[3, 3, 1, 4]",11,10,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (53).BMP,41.8695705257882,5819.8431372549,1749.8862745098
138,TAG,3,"[2, 3, 2]",7,6,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (54).BMP,32.303185750664,4149.47058823529,1297.84836601307
139,HUT,3,"[3, 1, 2]",6,3,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (55).BMP,29.6295986692809,4123.87058823529,1239.13986928105
140,BOOT,4,"[3, 1, 1, 2]",7,5,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (56).BMP,42.7964919108146,5508.51764705882,1721.18039215686
141,KIND,4,"[3, 1, 3, 2]",9,9,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (57).BMP,41.0889962697888,5588.96078431373,1698.76470588235
142,GELD,4,"[2, 4, 1, 2]",9,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (58).BMP,40.8508802266122,5511.95294117647,1682.12549019608
143,KIND,4,"[3, 1, 3, 2]",9,9,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (59).BMP,41.0889962697888,5588.96078431373,1698.76470588235
144,OHR,3,"[1, 3, 3]",7,5,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (60).BMP,34.5357679139394,4412.76862745098,1383.86928104575
145,MILCH,5,"[4, 1, 1, 1, 3]",10,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (61).BMP,49.8454070534231,6683.37254901961,2046.04575163399
146,MANN,4,"[4, 3, 3, 3]",13,10,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (62).BMP,52.8107440657391,6755.70980392157,2117.39346405229
147,SPIEL,5,"[1, 2, 1, 4, 1]",9,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (63).BMP,45.5445692702362,6375.33333333333,1910.1816993464
148,RAD,3,"[3, 3, 2]",8,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (64).BMP,34.9703505403637,4444.72156862745,1397.58169934641
149,BEIN,4,"[3, 4, 1, 3]",11,11,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (65).BMP,41.7467787791053,5953.34509803922,1767.24575163399
150,BOOT,4,"[3, 1, 1, 2]",7,5,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (66).BMP,42.7964919108146,5508.51764705882,1721.18039215686
151,PFERD,5,"[2, 3, 4, 3, 2]",14,12,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (67).BMP,53.354798357941696,7217.86666666667,2199.86535947712
152,WORT,4,"[4, 1, 3, 2]",10,7,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (68).BMP,46.8346080931998,5960.1137254902,1872.9045751634
153,TAG,3,"[2, 3, 2]",7,6,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (69).BMP,32.303185750664,4149.47058823529,1297.84836601307
154,KNIE,4,"[3, 3, 1, 4]",11,10,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (70).BMP,41.8695705257882,5819.8431372549,1749.8862745098
155,HUT,3,"[3, 1, 2]",6,3,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (71).BMP,29.6295986692809,4123.87058823529,1239.13986928105
156,WORT,4,"[4, 1, 3, 2]",10,7,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (72).BMP,46.8346080931998,5960.1137254902,1872.9045751634
157,MILCH,5,"[4, 1, 1, 1, 3]",10,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (73).BMP,49.8454070534231,6683.37254901961,2046.04575163399
158,RAD,3,"[3, 3, 2]",8,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (74).BMP,34.9703505403637,4444.72156862745,1397.58169934641
159,GELD,4,"[2, 4, 1, 2]",9,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (75).BMP,40.8508802266122,5511.95294117647,1682.12549019608
160,BOOT,4,"[3, 1, 1, 2]",7,5,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (76).BMP,42.7964919108146,5508.51764705882,1721.18039215686
161,BEIN,4,"[3, 4, 1, 3]",11,11,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (77).BMP,41.7467787791053,5953.34509803922,1767.24575163399
162,PFERD,5,"[2, 3, 4, 3, 2]",14,12,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (78).BMP,53.354798357941696,7217.86666666667,2199.86535947712
163,HUT,3,"[3, 1, 2]",6,3,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (79).BMP,29.6295986692809,4123.87058823529,1239.13986928105
164,MANN,4,"[4, 3, 3, 3]",13,10,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (80).BMP,52.8107440657391,6755.70980392157,2117.39346405229
165,KIND,4,"[3, 1, 3, 2]",9,9,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (81).BMP,41.0889962697888,5588.96078431373,1698.76470588235
166,SPIEL,5,"[1, 2, 1, 4, 1]",9,8,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (82).BMP,45.5445692702362,6375.33333333333,1910.1816993464
167,KNIE,4,"[3, 3, 1, 4]",11,10,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (83).BMP,41.8695705257882,5819.8431372549,1749.8862745098
168,TAG,3,"[2, 3, 2]",7,6,/Users/alex/Documents/GitHub/Visual-Similarity/Data/4_Eberhard_2016_del//4_Word_ (84).BMP,32.303185750664,4149.47058823529,1297.84836601307
