,obj_num,disconnected_stroke,stroke_sum,junc_sum,PC
0,0.0,0.0,0.0,0.3125,0.059503696633763196
1,0.0,0.0,0.18181818181818182,0.4375,0.22562428699731513
2,0.25,0.0,0.18181818181818182,0.375,0.24215256238483074
3,0.25,0.0,0.18181818181818182,0.5,0.6614639235167925
4,0.0,0.0,0.18181818181818182,0.4375,0.3281675247311042
5,1.0,0.75,0.36363636363636365,0.3125,0.570659824879034
6,0.25,0.0,0.36363636363636365,0.625,0.3847979499689547
7,0.0,0.0,0.2727272727272727,0.625,0.3546307289402494
8,0.0,0.0,0.2727272727272727,0.5625,0.22300270944673067
9,0.75,0.5,0.2727272727272727,0.3125,0.49136174603174365
10,0.0,0.0,0.36363636363636365,0.5625,0.41023363186539813
11,0.25,0.25,0.0,0.0625,0.08851671511186983
12,0.0,0.0,0.36363636363636365,0.6875,0.48114879050880505
13,0.0,0.0,0.36363636363636365,0.5625,0.4263905520842246
14,0.25,0.0,0.36363636363636365,0.75,0.4426928380264496
15,0.0,0.0,0.36363636363636365,0.5625,0.36856297899152574
16,0.0,0.0,0.36363636363636365,0.75,0.5194010601834755
17,0.0,1.0,0.36363636363636365,0.25,0.5569470991409572
18,0.75,0.75,0.5454545454545454,0.375,0.5822479098185762
19,0.75,0.5,0.45454545454545453,0.375,0.4920921726970014
20,0.0,0.0,0.45454545454545453,0.375,0.6359631920933504
21,0.0,0.0,0.45454545454545453,0.625,0.39979819189926
22,0.75,0.75,0.0,0.0625,0.24243041403316704
23,0.25,0.0,0.45454545454545453,0.625,0.3809710846002852
24,0.0,0.0,0.45454545454545453,0.625,0.5005550274502624
25,0.75,0.75,0.5454545454545454,0.375,0.45561684130520813
26,0.25,0.0,0.5454545454545454,0.8125,0.49801924714659174
27,0.5,0.0,0.5454545454545454,0.875,0.8279000139034481
28,0.25,0.5,0.5454545454545454,0.4375,0.7677424297569537
29,0.25,0.25,0.5454545454545454,0.625,0.406066508463578
30,0.25,0.0,0.5454545454545454,0.625,0.5718798889027853
31,0.0,0.0,0.6363636363636364,1.0,0.5987130786093863
32,0.0,0.0,0.6363636363636364,1.0,0.6857394938785717
33,0.0,0.0,0.0,0.0625,0.17193918953245088
34,0.75,0.75,0.9090909090909091,0.5,1.0
35,0.0,0.0,0.09090909090909091,0.4375,0.24211518936365822
36,0.0,0.0,0.09090909090909091,0.25,0.22996983905564536
37,0.25,0.0,0.09090909090909091,0.25,0.13460949428604607
38,0.5,0.0,0.18181818181818182,0.4375,0.36352756918865486
39,0.0,0.0,0.18181818181818182,0.4375,0.33683890778987957
40,0.25,0.0,0.0,0.0625,0.048662948397801525
41,0.0,0.0,0.18181818181818182,0.3125,0.09971034640639967
42,0.5,0.25,0.18181818181818182,0.125,0.31561569432343495
43,0.5,0.25,0.45454545454545453,0.3125,0.43458934652471165
44,0.75,0.25,0.2727272727272727,0.125,0.27771903845485624
45,0.5,0.0,0.45454545454545453,0.375,0.278466233933268
46,0.5,0.25,0.36363636363636365,0.3125,0.26837182554517397
47,0.5,0.0,0.45454545454545453,0.3125,0.3974414907867958
48,0.5,0.25,0.2727272727272727,0.25,0.31559657885421255
49,0.5,0.0,0.2727272727272727,0.1875,0.31053664034491885
50,0.5,0.0,0.6363636363636364,0.5,0.37000632150506957
51,0.25,0.0,0.0,0.0625,0.0
52,0.75,0.25,0.5454545454545454,0.3125,0.3486007304393762
53,0.75,0.0,0.18181818181818182,0.125,0.5402163607968778
54,0.75,0.25,0.45454545454545453,0.3125,0.4317664012814342
55,0.5,0.0,0.45454545454545453,0.375,0.28739331576552046
56,0.25,0.0,0.6363636363636364,0.5625,0.5941633651075395
57,0.5,0.0,0.5454545454545454,0.5,0.23386212140485121
58,1.0,0.25,0.6363636363636364,0.3125,0.4526705980524856
59,0.5,0.0,0.7272727272727273,0.5625,0.35567700478832437
60,0.75,0.0,0.8181818181818182,0.5625,0.3050769226376043
61,0.5,0.0,0.7272727272727273,0.5625,0.43574557771847816
62,0.25,0.0,0.09090909090909091,0.125,0.013208703677525092
63,0.25,0.0,0.5454545454545454,0.5625,0.3035874757444727
64,1.0,0.25,0.6363636363636364,0.25,0.4785543461690096
65,0.75,0.25,0.7272727272727273,0.4375,0.6755736126233136
66,0.75,0.0,0.7272727272727273,0.4375,0.5795065708017142
67,0.75,0.25,0.5454545454545454,0.3125,0.4398229580847535
68,1.0,0.25,0.8181818181818182,0.5,0.414305658922518
69,0.5,0.0,0.5454545454545454,0.3125,0.2677199921450292
70,0.75,0.0,0.7272727272727273,0.4375,0.37979798918160923
71,0.75,0.0,1.0,0.75,0.5142971612992479
72,0.25,0.0,1.0,0.875,0.43820651025983276
73,0.25,0.0,0.09090909090909091,0.125,0.07006670440368237
74,0.25,0.0,0.9090909090909091,0.875,0.3619780538929812
75,0.5,0.25,0.09090909090909091,0.0625,0.17826289143802435
76,0.0,0.0,0.18181818181818182,0.3125,0.08870863987946913
77,0.25,0.0,0.18181818181818182,0.1875,0.13225029480493725
78,0.5,0.0,0.36363636363636365,0.25,0.26370170398498793
79,0.5,0.25,0.18181818181818182,0.0,0.291803004236694
