,obj_num,disconnected_stroke,stroke_sum,junc_sum,PC
39,0.2,0.2,0.08333333333333333,0.15384615384615385,0.1473031134597267
40,0.0,0.0,0.25,0.38461538461538464,0.48974258509789875
41,0.6,0.2,0.4166666666666667,0.3076923076923077,0.21767737405957296
42,0.8,0.4,0.8333333333333334,0.6153846153846154,0.4855751151395625
43,0.6,0.4,0.5,0.3076923076923077,0.37332556740861267
44,0.2,0.0,0.4166666666666667,0.46153846153846156,0.4666331571087228
45,0.4,0.2,0.25,0.23076923076923078,0.10937342145196077
46,0.6,0.4,0.16666666666666666,0.07692307692307693,0.1353311582346469
47,0.4,0.2,0.4166666666666667,0.38461538461538464,0.28238846222939773
48,0.2,0.0,0.5,0.5384615384615384,0.3930079541068874
49,0.6,0.4,0.25,0.15384615384615385,0.12439696837364772
50,0.6,0.6,0.3333333333333333,0.15384615384615385,0.3285623141201391
51,0.4,0.2,0.4166666666666667,0.38461538461538464,0.25684062144606773
52,0.2,0.0,0.4166666666666667,0.5384615384615384,0.4456506695592252
53,0.6,0.4,0.5,0.38461538461538464,0.28888984659400807
54,0.6,0.4,0.5,0.23076923076923078,0.256543389269231
55,0.4,0.2,0.16666666666666666,0.07692307692307693,0.14189805029715374
56,0.0,0.0,0.3333333333333333,0.46153846153846156,0.5951076763473863
57,0.4,0.2,0.5,0.46153846153846156,0.35295833146693767
58,0.2,0.2,0.3333333333333333,0.38461538461538464,0.25133110643093637
59,0.4,0.2,0.5,0.3076923076923077,0.17730282998797045
60,0.4,0.4,0.16666666666666666,0.15384615384615385,0.10362833621984634
61,0.6,0.4,0.25,0.15384615384615385,0.19211719033626606
62,0.4,0.0,0.25,0.23076923076923078,0.2469723378920439
63,0.2,0.0,0.3333333333333333,0.38461538461538464,0.2707511956828476
64,0.4,0.2,0.16666666666666666,0.15384615384615385,0.3310387839432272
65,0.2,0.0,0.25,0.38461538461538464,0.43601306491672465
66,0.6,0.2,0.4166666666666667,0.3076923076923077,0.19812497380943186
67,0.2,0.0,0.5833333333333334,0.6153846153846154,0.4606905504156133
68,0.4,0.2,0.4166666666666667,0.38461538461538464,0.4465022230965587
69,0.6,0.6,0.25,0.07692307692307693,0.025129115334618944
70,0.4,0.2,0.25,0.15384615384615385,0.20277486916487505
71,0.0,0.0,0.08333333333333333,0.23076923076923078,0.3743680147430729
72,0.6,0.2,0.5,0.3076923076923077,0.2761549861413164
73,0.2,0.0,0.3333333333333333,0.38461538461538464,0.4544179551114233
74,0.4,0.2,0.5,0.5384615384615384,0.3062749680368102
75,0.0,0.0,0.3333333333333333,0.46153846153846156,0.7135505671450953
76,0.2,0.0,0.3333333333333333,0.38461538461538464,0.33120744789124545
77,0.4,0.2,0.25,0.23076923076923078,0.09803782171370115
78,0.2,0.0,0.25,0.38461538461538464,0.17303993898402725
79,0.2,0.0,0.5,0.5384615384615384,0.378384851713074
80,0.2,0.0,0.25,0.46153846153846156,0.2899592042706448
81,0.2,0.0,0.25,0.23076923076923078,0.24364250445535574
82,0.6,0.6,0.4166666666666667,0.3076923076923077,0.0
83,0.4,0.0,0.6666666666666666,0.6923076923076923,0.36803186807111965
84,0.6,0.4,0.6666666666666666,0.6153846153846154,0.36590961883501955
85,0.8,0.6,0.5,0.3076923076923077,0.30886167708138085
86,0.6,0.6,0.08333333333333333,0.0,0.08978464771739755
87,0.4,0.2,0.4166666666666667,0.3076923076923077,0.16684687549852376
88,0.6,0.6,0.08333333333333333,0.0,0.24135114179912637
89,0.4,0.0,0.3333333333333333,0.3076923076923077,0.23983164131187087
90,0.6,0.4,0.08333333333333333,0.0,0.050489123680171895
91,0.2,0.0,0.25,0.15384615384615385,0.4130595956248744
92,0.4,0.2,0.16666666666666666,0.15384615384615385,0.08393803138892497
93,0.8,0.8,0.25,0.07692307692307693,0.2848552309153114
94,0.4,0.2,0.08333333333333333,0.07692307692307693,0.11905751779810822
95,0.6,0.4,0.16666666666666666,0.07692307692307693,0.17771909508469935
96,0.2,0.0,0.16666666666666666,0.3076923076923077,0.15031631133724518
97,0.0,0.0,0.3333333333333333,0.5384615384615384,0.32244802865498307
98,0.4,0.2,0.25,0.23076923076923078,0.12804724218601188
99,0.4,0.2,0.3333333333333333,0.3076923076923077,0.18599348663914259
100,0.0,0.0,0.16666666666666666,0.3076923076923077,0.4097680903038332
101,0.4,0.2,0.3333333333333333,0.23076923076923078,0.11433648659312237
102,0.6,0.4,0.4166666666666667,0.3076923076923077,0.1326338048158364
103,1.0,1.0,0.3333333333333333,0.0,0.22900185159751774
104,0.6,0.6,0.08333333333333333,0.0,0.090814841489244
105,0.4,0.2,0.5,0.38461538461538464,0.34351502471724804
106,0.8,0.6,0.5833333333333334,0.38461538461538464,0.33215386737428226
107,0.4,0.4,0.4166666666666667,0.6153846153846154,0.24173688785031208
108,0.2,0.0,0.5,0.6153846153846154,0.5659542386147419
109,0.8,0.6,0.4166666666666667,0.23076923076923078,0.2676180533840647
110,0.4,0.0,0.5833333333333334,0.6153846153846154,0.24886388273299248
111,0.4,0.2,0.75,0.6923076923076923,0.4919575230914566
112,0.6,0.4,0.4166666666666667,0.38461538461538464,0.47579116651417136
113,0.8,0.4,0.5,0.3076923076923077,0.3922689510453265
114,0.4,0.2,0.5,0.38461538461538464,0.19864047178550512
115,0.6,0.6,0.4166666666666667,0.3076923076923077,0.04823079371549043
116,0.8,0.8,0.25,0.15384615384615385,0.30990928171128806
117,0.4,0.2,0.08333333333333333,0.07692307692307693,0.15164365381781247
118,0.2,0.0,0.5,0.6153846153846154,0.21424660957364172
119,0.6,0.4,0.4166666666666667,0.3076923076923077,0.33848809686486436
120,0.2,0.0,0.16666666666666666,0.15384615384615385,0.27805733050075276
121,0.4,0.0,0.5,0.46153846153846156,0.3247881799022922
122,0.4,0.0,0.5,0.46153846153846156,0.5366109301233831
123,0.2,0.2,0.3333333333333333,0.38461538461538464,0.30725813860516177
124,0.6,0.2,0.4166666666666667,0.3076923076923077,0.36255072261288196
125,0.2,0.0,0.4166666666666667,0.5384615384615384,0.7013352635826104
126,0.8,0.2,0.5,0.3076923076923077,0.6116762982762549
127,0.2,0.0,0.6666666666666666,0.7692307692307693,0.6261465044400761
128,0.4,0.0,0.5833333333333334,0.5384615384615384,0.3876432333745825
129,0.2,0.0,0.5833333333333334,0.6153846153846154,0.6162839103830705
130,0.6,0.2,0.5833333333333334,0.46153846153846156,0.6968333206332656
131,0.0,0.0,0.25,0.38461538461538464,0.4102220120780019
132,0.8,0.2,0.6666666666666666,0.46153846153846156,0.691733951689443
133,0.4,0.2,0.5833333333333334,0.5384615384615384,0.24174654392947714
134,0.6,0.2,0.75,0.5384615384615384,0.3564205737737616
135,0.6,0.0,0.9166666666666666,0.8461538461538461,0.4112109341904667
136,0.6,0.2,0.5833333333333334,0.46153846153846156,0.7475731336716396
137,0.4,0.0,0.4166666666666667,0.38461538461538464,0.5303840731307614
138,0.4,0.2,0.4166666666666667,0.23076923076923078,0.5537663388165702
139,0.6,0.0,0.5,0.38461538461538464,0.3204322795642335
140,0.4,0.0,0.5,0.46153846153846156,0.6694507719946802
141,0.4,0.0,0.3333333333333333,0.3076923076923077,0.48459537045724405
142,0.6,0.0,0.4166666666666667,0.3076923076923077,0.29197462872212926
143,0.6,0.0,0.8333333333333334,0.7692307692307693,0.5192604379768422
144,0.4,0.0,0.8333333333333334,0.8461538461538461,0.7437409108156884
145,0.6,0.2,0.5833333333333334,0.46153846153846156,0.6425462688930825
146,0.2,0.0,0.25,0.3076923076923077,0.3405245970156241
147,0.4,0.0,0.3333333333333333,0.3076923076923077,0.3023820974694124
148,0.4,0.0,0.5,0.5384615384615384,0.32734157150346804
149,0.2,0.0,0.5,0.6153846153846154,0.3287453323681316
150,0.2,0.0,0.3333333333333333,0.38461538461538464,0.3937497950843904
151,0.2,0.0,0.3333333333333333,0.38461538461538464,0.37231720239572474
152,0.6,0.2,0.4166666666666667,0.3076923076923077,0.36774212734235273
153,0.6,0.0,0.3333333333333333,0.23076923076923078,0.30144856309977824
154,0.4,0.0,0.4166666666666667,0.38461538461538464,0.31740204938979955
155,0.2,0.0,0.25,0.3076923076923077,0.3312203137995948
156,0.4,0.0,0.25,0.23076923076923078,0.29369769280172114
157,0.4,0.2,0.3333333333333333,0.3076923076923077,0.6489624541016652
158,0.6,0.0,0.5,0.38461538461538464,0.283099822940792
159,0.4,0.2,0.3333333333333333,0.3076923076923077,0.6274240061142436
160,0.4,0.2,0.3333333333333333,0.3076923076923077,0.5631071094177607
161,0.4,0.0,0.5833333333333334,0.6153846153846154,0.28266924971008217
162,0.6,0.0,0.6666666666666666,0.5384615384615384,0.648629339498844
163,0.4,0.0,0.5,0.46153846153846156,0.5627946058996579
164,0.2,0.0,0.25,0.3076923076923077,0.4150285102387098
165,0.4,0.0,0.4166666666666667,0.38461538461538464,0.22674270431009036
166,0.2,0.0,0.25,0.3076923076923077,0.455756722382692
167,0.2,0.0,0.5833333333333334,0.6153846153846154,0.7721236017497576
168,0.4,0.0,0.6666666666666666,0.6153846153846154,0.6459952006207093
169,0.4,0.2,0.5,0.46153846153846156,1.0
170,0.2,0.0,0.5833333333333334,0.6923076923076923,0.43977266423323125
171,0.6,0.0,0.5833333333333334,0.46153846153846156,0.6212020301597649
172,0.4,0.2,0.6666666666666666,0.5384615384615384,0.26738079895777933
173,0.6,0.2,0.6666666666666666,0.6153846153846154,0.5095617512932298
174,0.6,0.2,0.5833333333333334,0.46153846153846156,0.34967126029722395
175,0.4,0.2,0.3333333333333333,0.23076923076923078,0.4910587321404193
176,0.2,0.0,0.5,0.5384615384615384,0.42393379370086015
177,0.6,0.2,0.3333333333333333,0.23076923076923078,0.28282637733035887
178,0.4,0.0,0.5833333333333334,0.6153846153846154,0.21247925679467186
179,0.2,0.2,0.4166666666666667,0.38461538461538464,0.2370093782268813
180,0.2,0.0,0.25,0.3076923076923077,0.3600249408610135
181,0.4,0.0,0.5,0.46153846153846156,0.33126733589510576
182,0.6,0.0,0.6666666666666666,0.5384615384615384,0.41243112761648115
183,0.4,0.0,0.5,0.46153846153846156,0.505443398997174
184,0.2,0.0,0.5,0.5384615384615384,0.5973462265845572
185,0.2,0.0,0.6666666666666666,0.7692307692307693,0.47896672834359416
186,0.6,0.2,0.6666666666666666,0.5384615384615384,0.6035365274970197
187,0.6,0.2,0.4166666666666667,0.3076923076923077,0.6935263792506944
188,0.2,0.0,0.8333333333333334,1.0,0.45348086854559816
189,0.6,0.0,0.75,0.6923076923076923,0.4900959325936208
190,0.4,0.0,0.6666666666666666,0.6153846153846154,0.39699491613928445
191,0.0,0.0,0.4166666666666667,0.5384615384615384,0.4515130079937225
192,0.2,0.0,0.6666666666666666,0.6153846153846154,0.9046877683778078
193,0.6,0.2,0.5833333333333334,0.46153846153846156,0.6753207942971073
194,0.6,0.2,0.6666666666666666,0.6153846153846154,0.4376769515794256
195,0.4,0.0,0.5,0.5384615384615384,0.49712972018240636
196,0.2,0.0,0.75,0.7692307692307693,0.6058179936415908
197,0.6,0.0,0.4166666666666667,0.3076923076923077,0.31493422664192616
198,0.4,0.0,0.4166666666666667,0.38461538461538464,0.48295477324553066
199,0.4,0.2,0.3333333333333333,0.3076923076923077,0.20558856864276576
200,0.4,0.0,0.5833333333333334,0.6153846153846154,0.37184973514978464
201,0.2,0.0,0.5833333333333334,0.7692307692307693,0.3521715022829258
202,0.2,0.0,0.5,0.5384615384615384,0.3207577376293926
203,0.6,0.0,0.75,0.6153846153846154,0.88247485591019
204,0.6,0.2,0.5833333333333334,0.5384615384615384,0.786464682368889
205,0.2,0.0,0.5833333333333334,0.6153846153846154,0.563137232174417
206,0.4,0.0,0.25,0.23076923076923078,0.3223886170841739
207,0.4,0.0,0.3333333333333333,0.3076923076923077,0.17671596640343895
208,0.6,0.2,0.3333333333333333,0.23076923076923078,0.5688197847191107
209,0.4,0.0,0.3333333333333333,0.3076923076923077,0.28249817626654
210,0.2,0.0,0.3333333333333333,0.38461538461538464,0.4870815572986084
211,0.4,0.0,0.4166666666666667,0.38461538461538464,0.6448137282752772
212,0.4,0.0,0.5,0.5384615384615384,0.28266345643191104
213,0.2,0.0,0.3333333333333333,0.38461538461538464,0.6701900236139492
214,0.4,0.0,0.4166666666666667,0.38461538461538464,0.3321731481397369
215,0.4,0.0,0.16666666666666666,0.15384615384615385,0.23559134062111214
216,0.2,0.0,0.25,0.38461538461538464,0.33321259431530265
217,0.2,0.0,0.25,0.3076923076923077,0.454388897496565
218,0.2,0.0,0.4166666666666667,0.46153846153846156,0.37943143404322494
219,0.2,0.0,0.25,0.3076923076923077,0.37073775628944927
220,0.2,0.0,0.3333333333333333,0.38461538461538464,0.7771694273745153
221,0.4,0.0,0.25,0.23076923076923078,0.44083516607519435
222,1.0,0.4,0.5833333333333334,0.3076923076923077,0.8144205125567681
223,0.2,0.0,0.4166666666666667,0.46153846153846156,0.8029462810310012
224,0.2,0.0,0.5,0.5384615384615384,0.3417971227343664
225,0.6,0.2,0.4166666666666667,0.3076923076923077,0.32801501220659635
226,0.2,0.0,0.5,0.5384615384615384,0.5047156183345999
227,0.4,0.2,0.5,0.5384615384615384,0.8283991986227962
228,0.6,0.0,1.0,1.0,0.3865497737254757
229,0.2,0.0,0.6666666666666666,0.7692307692307693,0.7710133258605841
230,0.2,0.0,0.6666666666666666,0.7692307692307693,0.4725289924799969
231,0.2,0.0,0.5833333333333334,0.5384615384615384,0.5720451869856054
232,0.8,0.4,0.6666666666666666,0.46153846153846156,0.3505615567054884
233,0.4,0.2,0.5,0.46153846153846156,0.9285996230088384
234,0.4,0.0,0.5,0.5384615384615384,0.514202329243235
235,0.2,0.0,0.4166666666666667,0.5384615384615384,0.3785964086701597
236,0.6,0.2,0.4166666666666667,0.3076923076923077,0.36710053821999905
237,0.4,0.0,0.5,0.5384615384615384,0.2881872614839541
238,0.2,0.0,0.5,0.5384615384615384,0.4418825590801882
239,0.4,0.0,0.5,0.46153846153846156,0.6281381220121199
