,obj_num,disconnected_stroke,stroke_sum,junc_sum,PC
0,0.5,0.0,0.4117647058823529,0.3888888888888889,0.10265242647900706
1,0.0,0.25,0.4117647058823529,0.3888888888888889,0.2092397416616864
2,0.5,0.0,0.7647058823529411,0.7777777777777778,0.0017868799636803017
3,0.5,0.0,0.7647058823529411,0.8333333333333334,0.12901943391477413
4,1.0,0.25,0.8235294117647058,0.8333333333333334,0.25761439454015694
5,0.5,0.0,0.5882352941176471,0.6111111111111112,0.19428757779045389
6,1.0,0.25,0.5882352941176471,0.5555555555555556,0.1782374176848495
7,0.5,0.25,0.6470588235294118,0.6111111111111112,0.009828462155286537
8,1.0,0.25,0.8823529411764706,0.8888888888888888,0.10265242647900706
9,0.5,0.25,0.4117647058823529,0.3888888888888889,0.14849260819788426
10,0.0,0.0,0.5294117647058824,0.5555555555555556,0.31294953120425045
11,0.5,0.0,0.6470588235294118,0.7222222222222222,0.1400298409641531
12,1.0,0.0,0.9411764705882353,0.9444444444444444,0.3471759268848185
13,0.0,0.25,0.11764705882352941,0.1111111111111111,0.12901943391477413
14,0.5,0.25,0.5294117647058824,0.5555555555555556,0.29797668700506014
15,1.0,0.25,0.8235294117647058,0.7777777777777778,0.2092397416616864
16,0.5,0.0,0.5882352941176471,0.6111111111111112,0.00647128458694586
17,1.0,0.0,0.7058823529411765,0.7222222222222222,0.1741937335928923
18,0.5,0.0,0.7647058823529411,0.7222222222222222,0.299305395009184
19,1.0,0.25,0.5294117647058824,0.4444444444444444,0.0769183761839605
20,0.5,0.0,0.7647058823529411,0.7777777777777778,0.17738772309761364
21,0.5,0.0,0.5882352941176471,0.6111111111111112,0.3027700410791206
22,0.5,0.0,0.6470588235294118,0.6666666666666666,0.16293765220742207
23,1.0,0.25,0.7647058823529411,0.7222222222222222,0.36816914016213076
24,0.5,0.0,0.7647058823529411,0.7777777777777778,0.1150357922230492
25,0.5,0.0,0.7647058823529411,0.7222222222222222,0.3128850307739526
26,1.0,0.25,0.8823529411764706,0.8888888888888888,0.12517513356016102
27,0.5,0.25,0.4117647058823529,0.3333333333333333,0.12689254815532966
28,0.0,0.0,0.47058823529411764,0.5555555555555556,0.13425987704718703
29,0.5,0.25,0.5294117647058824,0.5555555555555556,0.33213966444177195
30,0.0,0.0,0.47058823529411764,0.5555555555555556,0.12517513356016102
31,0.5,0.25,0.5882352941176471,0.6111111111111112,0.10206264167097046
32,1.0,0.0,1.0,1.0,0.271680792309644
33,0.5,0.0,0.35294117647058826,0.3333333333333333,0.18615576889604746
34,0.0,0.0,0.35294117647058826,0.3888888888888889,0.0
35,0.5,0.25,0.5882352941176471,0.6111111111111112,0.20096540304327326
36,0.5,0.0,0.7647058823529411,0.7777777777777778,0.015673640705398565
37,0.0,0.0,0.29411764705882354,0.3333333333333333,0.15806964730415385
38,0.5,0.0,0.6470588235294118,0.6666666666666666,0.25761439454015694
39,0.5,0.0,0.7058823529411765,0.7777777777777778,0.22215270995736058
40,0.5,0.0,0.6470588235294118,0.6666666666666666,0.0017868799636803017
41,0.0,0.0,0.29411764705882354,0.3333333333333333,0.19428757779045389
42,0.5,0.0,0.7647058823529411,0.7777777777777778,0.10265242647900706
43,0.0,0.0,0.47058823529411764,0.5555555555555556,0.043175786047150146
44,0.5,0.0,0.5882352941176471,0.6111111111111112,0.13425987704718703
45,1.0,0.0,0.9411764705882353,0.9444444444444444,0.1545892097263832
46,0.5,0.25,0.5294117647058824,0.5555555555555556,0.13425987704718703
47,0.0,0.0,0.47058823529411764,0.5555555555555556,0.043175786047150146
48,0.5,0.25,0.4117647058823529,0.3333333333333333,0.12517513356016102
49,1.0,0.25,0.8235294117647058,0.7777777777777778,0.0
50,0.5,0.25,0.5294117647058824,0.5555555555555556,0.1400298409641531
51,0.5,0.0,0.7058823529411765,0.7777777777777778,0.299305395009184
52,1.0,0.25,0.5294117647058824,0.4444444444444444,0.20096540304327326
53,0.5,0.0,0.7647058823529411,0.7777777777777778,0.015673640705398565
54,0.5,0.25,0.4117647058823529,0.3888888888888889,0.18615576889604746
55,0.0,0.0,0.35294117647058826,0.3888888888888889,0.3027700410791206
56,0.5,0.25,0.6470588235294118,0.6111111111111112,0.17738772309761364
57,1.0,0.0,1.0,1.0,0.1545892097263832
58,0.5,0.25,0.5882352941176471,0.6111111111111112,0.3128850307739526
59,0.5,0.75,0.17647058823529413,0.1111111111111111,0.7396476581567112
60,0.0,0.25,0.058823529411764705,0.05555555555555555,0.3293601217136379
61,0.5,0.25,0.17647058823529413,0.2777777777777778,0.5812815149167313
62,1.0,0.25,0.29411764705882354,0.2222222222222222,0.7645697154638552
63,0.5,0.25,0.23529411764705882,0.2222222222222222,0.6304618694832376
64,1.0,0.25,0.29411764705882354,0.3888888888888889,1.0
65,0.5,0.5,0.23529411764705882,0.05555555555555555,0.7199214205101899
66,0.5,0.25,0.23529411764705882,0.16666666666666666,0.6781923917451848
67,1.0,0.25,0.29411764705882354,0.4444444444444444,0.9694638838609846
68,0.5,0.5,0.17647058823529413,0.05555555555555555,0.6535230339272279
69,0.5,0.25,0.17647058823529413,0.1111111111111111,0.5680862189117502
70,0.5,0.25,0.17647058823529413,0.1111111111111111,0.5680862189117502
71,1.0,0.5,0.23529411764705882,0.1111111111111111,0.8761229650875388
72,0.5,1.0,0.0,0.2222222222222222,0.4739099534272895
73,1.0,0.25,0.29411764705882354,0.16666666666666666,0.9127022001969155
74,0.5,0.5,0.11764705882352941,0.16666666666666666,0.7034456069154497
75,0.5,0.0,0.23529411764705882,0.2222222222222222,0.5164951755316457
76,0.5,0.25,0.17647058823529413,0.1111111111111111,0.5930900014512387
77,0.5,0.25,0.29411764705882354,0.2777777777777778,0.7481116809012643
78,0.0,0.5,0.0,0.1111111111111111,0.4669044681880513
79,0.5,0.5,0.17647058823529413,0.16666666666666666,0.714855191827458
80,1.0,0.5,0.29411764705882354,0.3333333333333333,0.8942512712624009
81,0.5,0.5,0.17647058823529413,0.2222222222222222,0.6616732577726578
82,1.0,0.25,0.29411764705882354,0.3888888888888889,0.8920704520673467
83,0.5,0.5,0.11764705882352941,0.3333333333333333,0.5222554168565781
84,0.5,0.5,0.17647058823529413,0.05555555555555555,0.6535230339272279
85,0.0,0.0,0.11764705882352941,0.16666666666666666,0.3879567645851982
86,1.0,0.5,0.23529411764705882,0.2777777777777778,0.7969002572350136
87,0.5,0.75,0.058823529411764705,0.05555555555555555,0.6069393880359888
88,1.0,0.25,0.29411764705882354,0.4444444444444444,0.9694638838609846
89,0.5,0.25,0.23529411764705882,0.2222222222222222,0.7493815467131154
90,0.5,0.25,0.17647058823529413,0.2222222222222222,0.6871215336520782
91,0.0,0.25,0.058823529411764705,0.1111111111111111,0.47678019621607726
92,0.5,0.25,0.17647058823529413,0.2777777777777778,0.5812815149167313
93,1.0,0.5,0.23529411764705882,0.05555555555555555,0.8349045217932185
94,0.0,0.25,0.058823529411764705,0.05555555555555555,0.3293601217136379
95,0.5,0.25,0.23529411764705882,0.3888888888888889,0.6301192129484711
96,0.5,0.5,0.23529411764705882,0.05555555555555555,0.7199214205101899
97,1.0,0.5,0.29411764705882354,0.16666666666666666,0.9861094976508178
98,0.5,0.25,0.23529411764705882,0.3333333333333333,0.6634211228278295
99,0.0,0.25,0.058823529411764705,0.05555555555555555,0.3557229427632225
100,0.5,0.5,0.17647058823529413,0.1111111111111111,0.6659612269491398
101,1.0,0.25,0.29411764705882354,0.16666666666666666,0.7489317468013282
102,0.5,0.25,0.23529411764705882,0.16666666666666666,0.6781923917451848
103,1.0,0.25,0.29411764705882354,0.2222222222222222,0.7645697154638552
104,0.5,0.75,0.17647058823529413,0.1111111111111111,0.7396476581567112
105,0.5,0.5,0.11764705882352941,0.0,0.5822628124437921
106,0.0,0.25,0.058823529411764705,0.0,0.3670208749566625
107,0.5,0.25,0.23529411764705882,0.16666666666666666,0.6912770397574124
