,Unnamed: 0,0,1,2,3
36,Data/7_Maurer_inprep_followup/k7.png,대,6,number of obj: 2,number of contain: 0
37,Data/7_Maurer_inprep_followup/k5.png,하,5,number of obj: 3,number of contain: 0
38,Data/7_Maurer_inprep_followup/k4.png,교,5,number of obj: 2,number of contain: 0
39,Data/7_Maurer_inprep_followup/c40.png,這,14,number of obj: 4,number of contain: 2
40,Data/7_Maurer_inprep_followup/k9.png,회,6,number of obj: 3,number of contain: 0
41,Data/7_Maurer_inprep_followup/k8.png,같,8,number of obj: 3,number of contain: 0
42,Data/7_Maurer_inprep_followup/k40.png,뽑,14,number of obj: 2,number of contain: 0
43,Data/7_Maurer_inprep_followup/c12.png,她,6,number of obj: 2,number of contain: 0
44,Data/7_Maurer_inprep_followup/c1.png,日,4,number of obj: 1,number of contain: 0
45,Data/7_Maurer_inprep_followup/k27.png,렵,12,number of obj: 3,number of contain: 0
46,Data/7_Maurer_inprep_followup/k33.png,활,12,number of obj: 4,number of contain: 0
47,Data/7_Maurer_inprep_followup/k32.png,텔,12,number of obj: 4,number of contain: 0
48,Data/7_Maurer_inprep_followup/k26.png,떻,11,number of obj: 5,number of contain: 0
49,Data/7_Maurer_inprep_followup/c13.png,有,6,number of obj: 1,number of contain: 0
50,Data/7_Maurer_inprep_followup/c11.png,字,6,number of obj: 2,number of contain: 0
51,Data/7_Maurer_inprep_followup/c39.png,習,11,number of obj: 1,number of contain: 0
52,Data/7_Maurer_inprep_followup/c2.png,不,4,number of obj: 2,number of contain: 0
53,Data/7_Maurer_inprep_followup/k18.png,화,7,number of obj: 3,number of contain: 0
54,Data/7_Maurer_inprep_followup/k30.png,품,10,number of obj: 2,number of contain: 0
55,Data/7_Maurer_inprep_followup/k24.png,물,11,number of obj: 2,number of contain: 0
56,Data/7_Maurer_inprep_followup/k25.png,빠,10,number of obj: 3,number of contain: 0
57,Data/7_Maurer_inprep_followup/k31.png,찮,11,number of obj: 5,number of contain: 0
58,Data/7_Maurer_inprep_followup/k19.png,말,11,number of obj: 3,number of contain: 0
59,Data/7_Maurer_inprep_followup/c3.png,心,4,number of obj: 4,number of contain: 0
60,Data/7_Maurer_inprep_followup/c38.png,動,11,number of obj: 1,number of contain: 0
61,Data/7_Maurer_inprep_followup/c10.png,早,6,number of obj: 1,number of contain: 0
62,Data/7_Maurer_inprep_followup/c28.png,美,9,number of obj: 1,number of contain: 0
63,Data/7_Maurer_inprep_followup/c14.png,沒,8,number of obj: 5,number of contain: 0
64,Data/7_Maurer_inprep_followup/c7.png,外,5,number of obj: 2,number of contain: 0
65,Data/7_Maurer_inprep_followup/k35.png,뗌,13,number of obj: 5,number of contain: 0
66,Data/7_Maurer_inprep_followup/k21.png,종,6,number of obj: 4,number of contain: 0
67,Data/7_Maurer_inprep_followup/k20.png,렇,10,number of obj: 4,number of contain: 0
68,Data/7_Maurer_inprep_followup/k34.png,했,10,number of obj: 4,number of contain: 0
69,Data/7_Maurer_inprep_followup/c6.png,去,5,number of obj: 1,number of contain: 0
70,Data/7_Maurer_inprep_followup/c15.png,把,8,number of obj: 2,number of contain: 0
71,Data/7_Maurer_inprep_followup/c29.png,星,9,number of obj: 1,number of contain: 0
72,Data/7_Maurer_inprep_followup/c17.png,弟,7,number of obj: 1,number of contain: 0
73,Data/7_Maurer_inprep_followup/c4.png,天,4,number of obj: 1,number of contain: 0
74,Data/7_Maurer_inprep_followup/k22.png,함,9,number of obj: 4,number of contain: 0
75,Data/7_Maurer_inprep_followup/k36.png,졌,10,number of obj: 3,number of contain: 0
76,Data/7_Maurer_inprep_followup/k37.png,떴,12,number of obj: 4,number of contain: 0
77,Data/7_Maurer_inprep_followup/k23.png,없,9,number of obj: 2,number of contain: 0
78,Data/7_Maurer_inprep_followup/c5.png,四,5,number of obj: 1,number of contain: 0
79,Data/7_Maurer_inprep_followup/c16.png,身,7,number of obj: 1,number of contain: 0
