,Unnamed: 0,0,1,2,3
31,Data/8_Maurer_inprep_repsup_crop/CSH39.png,当,6,number of obj: 3,number of contain: 0
32,Data/8_Maurer_inprep_repsup_crop/KSH17.png,空,none,number of obj: 2,number of contain: 0
33,Data/8_Maurer_inprep_repsup_crop/CSL15.png,岭,8,number of obj: 4,number of contain: 0
34,Data/8_Maurer_inprep_repsup_crop/CSL29.png,杏,7,number of obj: 1,number of contain: 0
35,Data/8_Maurer_inprep_repsup_crop/CSH6.png,权,6,number of obj: 2,number of contain: 0
36,Data/8_Maurer_inprep_repsup_crop/CSH7.png,级,9,number of obj: 2,number of contain: 0
37,Data/8_Maurer_inprep_repsup_crop/CSL28.png,伸,7,number of obj: 1,number of contain: 0
38,Data/8_Maurer_inprep_repsup_crop/CSL14.png,妖,7,number of obj: 0,number of contain: 0
39,Data/8_Maurer_inprep_repsup_crop/KSH16.png,롭,11,number of obj: 1,number of contain: 0
40,Data/8_Maurer_inprep_repsup_crop/CSH38.png,名,6,number of obj: 0,number of contain: 0
41,Data/8_Maurer_inprep_repsup_crop/CSH10.png,近,11,number of obj: 3,number of contain: 0
42,Data/8_Maurer_inprep_repsup_crop/KSL12.png,설,9,number of obj: 3,number of contain: 0
43,Data/8_Maurer_inprep_repsup_crop/KSL10.png,떡,10,number of obj: 3,number of contain: 0
44,Data/8_Maurer_inprep_repsup_crop/KSL38.png,골,9,number of obj: 3,number of contain: 0
45,Data/8_Maurer_inprep_repsup_crop/CSH12.png,利,7,number of obj: 3,number of contain: 0
46,Data/8_Maurer_inprep_repsup_crop/KSL9.png,절,10,number of obj: 3,number of contain: 0
47,Data/8_Maurer_inprep_repsup_crop/KSH14.png,율,9,number of obj: 2,number of contain: 0
48,Data/8_Maurer_inprep_repsup_crop/KSH28.png,콜,11,number of obj: 3,number of contain: 0
49,Data/8_Maurer_inprep_repsup_crop/CSL16.png,肺,10,number of obj: 2,number of contain: 0
50,Data/8_Maurer_inprep_repsup_crop/CSH5.png,场,6,number of obj: 1,number of contain: 0
51,Data/8_Maurer_inprep_repsup_crop/CSH4.png,机,6,number of obj: 1,number of contain: 0
52,Data/8_Maurer_inprep_repsup_crop/CSL17.png,玩,9,number of obj: 3,number of contain: 0
53,Data/8_Maurer_inprep_repsup_crop/KSH29.png,뚱,9,number of obj: 3,number of contain: 0
54,Data/8_Maurer_inprep_repsup_crop/KSH15.png,꽃,10,number of obj: 5,number of contain: 0
55,Data/8_Maurer_inprep_repsup_crop/KSL8.png,쾌,9,number of obj: 1,number of contain: 0
56,Data/8_Maurer_inprep_repsup_crop/CSH13.png,你,7,number of obj: 5,number of contain: 0
57,Data/8_Maurer_inprep_repsup_crop/KSL39.png,방,7,number of obj: 2,number of contain: 0
58,Data/8_Maurer_inprep_repsup_crop/KSL11.png,렌,10,number of obj: 4,number of contain: 0
59,Data/8_Maurer_inprep_repsup_crop/KSL29.png,병,8,number of obj: 1,number of contain: 0
60,Data/8_Maurer_inprep_repsup_crop/KSL15.png,空,none,number of obj: 4,number of contain: 0
61,Data/8_Maurer_inprep_repsup_crop/CSH17.png,所,8,number of obj: 1,number of contain: 0
62,Data/8_Maurer_inprep_repsup_crop/KSH39.png,한,7,number of obj: 4,number of contain: 0
63,Data/8_Maurer_inprep_repsup_crop/KSH11.png,열,9,number of obj: 3,number of contain: 0
64,Data/8_Maurer_inprep_repsup_crop/CSL13.png,坟,7,number of obj: 3,number of contain: 0
65,Data/8_Maurer_inprep_repsup_crop/CSL12.png,钉,10,number of obj: 1,number of contain: 0
66,Data/8_Maurer_inprep_repsup_crop/CSH1.png,外,5,number of obj: 2,number of contain: 0
67,Data/8_Maurer_inprep_repsup_crop/KSH10.png,썩,8,number of obj: 2,number of contain: 0
68,Data/8_Maurer_inprep_repsup_crop/KSH38.png,탕,7,number of obj: 1,number of contain: 0
69,Data/8_Maurer_inprep_repsup_crop/CSH16.png,受,8,number of obj: 3,number of contain: 0
70,Data/8_Maurer_inprep_repsup_crop/KSL14.png,립,10,number of obj: 1,number of contain: 0
71,Data/8_Maurer_inprep_repsup_crop/KSL28.png,엽,8,number of obj: 3,number of contain: 0
72,Data/8_Maurer_inprep_repsup_crop/KSL16.png,空,none,number of obj: 4,number of contain: 0
73,Data/8_Maurer_inprep_repsup_crop/CSH28.png,把,8,number of obj: 1,number of contain: 0
74,Data/8_Maurer_inprep_repsup_crop/CSH14.png,别,7,number of obj: 2,number of contain: 0
75,Data/8_Maurer_inprep_repsup_crop/KSH12.png,화,7,number of obj: 1,number of contain: 0
76,Data/8_Maurer_inprep_repsup_crop/CSH3.png,地,6,number of obj: 1,number of contain: 0
77,Data/8_Maurer_inprep_repsup_crop/CSL38.png,朵,6,number of obj: 2,number of contain: 0
78,Data/8_Maurer_inprep_repsup_crop/CSL10.png,坝,7,number of obj: 4,number of contain: 0
79,Data/8_Maurer_inprep_repsup_crop/CSL11.png,坎,7,number of obj: 3,number of contain: 0
80,Data/8_Maurer_inprep_repsup_crop/CSL39.png,寺,6,number of obj: 1,number of contain: 1
81,Data/8_Maurer_inprep_repsup_crop/CSH2.png,北,5,number of obj: 2,number of contain: 0
82,Data/8_Maurer_inprep_repsup_crop/KSH13.png,찻,8,number of obj: 4,number of contain: 0
83,Data/8_Maurer_inprep_repsup_crop/CSH15.png,质,6,number of obj: 6,number of contain: 0
84,Data/8_Maurer_inprep_repsup_crop/CSH29.png,但,7,number of obj: 3,number of contain: 0
85,Data/8_Maurer_inprep_repsup_crop/KSL17.png,법,10,number of obj: 1,number of contain: 0
86,Data/8_Maurer_inprep_repsup_crop/KSL26.png,알,8,number of obj: 3,number of contain: 0
87,Data/8_Maurer_inprep_repsup_crop/KSL32.png,털,11,number of obj: 0,number of contain: 0
88,Data/8_Maurer_inprep_repsup_crop/CSH24.png,各,6,number of obj: 3,number of contain: 0
89,Data/8_Maurer_inprep_repsup_crop/CSH30.png,面,9,number of obj: 0,number of contain: 0
90,Data/8_Maurer_inprep_repsup_crop/KSL3.png,댄,8,number of obj: 1,number of contain: 0
91,Data/8_Maurer_inprep_repsup_crop/CSH18.png,些,7,number of obj: 4,number of contain: 0
92,Data/8_Maurer_inprep_repsup_crop/KSH36.png,배,7,number of obj: 2,number of contain: 0
93,Data/8_Maurer_inprep_repsup_crop/KSH22.png,첼,12,number of obj: 3,number of contain: 0
94,Data/8_Maurer_inprep_repsup_crop/CSL34.png,辽,9,number of obj: 3,number of contain: 0
95,Data/8_Maurer_inprep_repsup_crop/CSL20.png,枕,8,number of obj: 3,number of contain: 0
96,Data/8_Maurer_inprep_repsup_crop/CSL21.png,侄,8,number of obj: 1,number of contain: 0
97,Data/8_Maurer_inprep_repsup_crop/CSL35.png,尖,6,number of obj: 4,number of contain: 0
98,Data/8_Maurer_inprep_repsup_crop/KSH23.png,밝,13,number of obj: 3,number of contain: 0
99,Data/8_Maurer_inprep_repsup_crop/KSH37.png,려,8,number of obj: 1,number of contain: 0
100,Data/8_Maurer_inprep_repsup_crop/CSH19.png,物,8,number of obj: 1,number of contain: 0
101,Data/8_Maurer_inprep_repsup_crop/CSH31.png,说,14,number of obj: 4,number of contain: 0
102,Data/8_Maurer_inprep_repsup_crop/KSL2.png,냉,6,number of obj: 0,number of contain: 0
103,Data/8_Maurer_inprep_repsup_crop/CSH25.png,组,11,number of obj: 1,number of contain: 0
104,Data/8_Maurer_inprep_repsup_crop/KSL33.png,정,6,number of obj: 2,number of contain: 0
105,Data/8_Maurer_inprep_repsup_crop/KSL27.png,채,7,number of obj: 3,number of contain: 0
106,Data/8_Maurer_inprep_repsup_crop/KSL31.png,空,none,number of obj: 3,number of contain: 0
107,Data/8_Maurer_inprep_repsup_crop/KSL25.png,원,7,number of obj: 4,number of contain: 0
108,Data/8_Maurer_inprep_repsup_crop/KSL19.png,空,none,number of obj: 3,number of contain: 0
109,Data/8_Maurer_inprep_repsup_crop/CSH33.png,主,5,number of obj: 1,number of contain: 0
110,Data/8_Maurer_inprep_repsup_crop/CSH27.png,先,6,number of obj: 4,number of contain: 0
111,Data/8_Maurer_inprep_repsup_crop/KSH21.png,환,9,number of obj: 2,number of contain: 0
112,Data/8_Maurer_inprep_repsup_crop/KSH35.png,압,7,number of obj: 3,number of contain: 0
113,Data/8_Maurer_inprep_repsup_crop/CSL23.png,妹,8,number of obj: 0,number of contain: 0
114,Data/8_Maurer_inprep_repsup_crop/CSL37.png,伙,6,number of obj: 3,number of contain: 0
115,Data/8_Maurer_inprep_repsup_crop/CSL36.png,仰,6,number of obj: 2,number of contain: 0
116,Data/8_Maurer_inprep_repsup_crop/CSL22.png,恨,10,number of obj: 3,number of contain: 0
117,Data/8_Maurer_inprep_repsup_crop/KSH34.png,전,7,number of obj: 3,number of contain: 0
118,Data/8_Maurer_inprep_repsup_crop/KSH20.png,空,none,number of obj: 5,number of contain: 0
119,Data/8_Maurer_inprep_repsup_crop/CSH26.png,问,11,number of obj: 0,number of contain: 0
120,Data/8_Maurer_inprep_repsup_crop/CSH32.png,命,8,number of obj: 3,number of contain: 0
121,Data/8_Maurer_inprep_repsup_crop/KSL1.png,캐,7,number of obj: 2,number of contain: 0
122,Data/8_Maurer_inprep_repsup_crop/KSL18.png,空,none,number of obj: 3,number of contain: 0
123,Data/8_Maurer_inprep_repsup_crop/KSL24.png,딸,13,number of obj: 1,number of contain: 0
124,Data/8_Maurer_inprep_repsup_crop/KSL30.png,空,none,number of obj: 4,number of contain: 0
125,Data/8_Maurer_inprep_repsup_crop/KSL34.png,산,6,number of obj: 3,number of contain: 0
126,Data/8_Maurer_inprep_repsup_crop/KSL20.png,空,none,number of obj: 2,number of contain: 0
127,Data/8_Maurer_inprep_repsup_crop/CSH36.png,此,6,number of obj: 2,number of contain: 0
128,Data/8_Maurer_inprep_repsup_crop/KSL5.png,란,9,number of obj: 1,number of contain: 0
129,Data/8_Maurer_inprep_repsup_crop/CSH22.png,前,9,number of obj: 6,number of contain: 0
130,Data/8_Maurer_inprep_repsup_crop/KSH18.png,탈,11,number of obj: 1,number of contain: 0
131,Data/8_Maurer_inprep_repsup_crop/KSH24.png,空,none,number of obj: 4,number of contain: 0
132,Data/8_Maurer_inprep_repsup_crop/KSH30.png,空,none,number of obj: 4,number of contain: 0
133,Data/8_Maurer_inprep_repsup_crop/CSH9.png,近,11,number of obj: 3,number of contain: 0
134,Data/8_Maurer_inprep_repsup_crop/CSL26.png,扣,7,number of obj: 1,number of contain: 0
135,Data/8_Maurer_inprep_repsup_crop/CSL32.png,帘,8,number of obj: 4,number of contain: 1
136,Data/8_Maurer_inprep_repsup_crop/CSL33.png,穴,5,number of obj: 4,number of contain: 0
137,Data/8_Maurer_inprep_repsup_crop/CSL27.png,阴,12,number of obj: 2,number of contain: 0
138,Data/8_Maurer_inprep_repsup_crop/CSH8.png,我,7,number of obj: 1,number of contain: 0
139,Data/8_Maurer_inprep_repsup_crop/KSH31.png,空,none,number of obj: 3,number of contain: 0
140,Data/8_Maurer_inprep_repsup_crop/KSH25.png,걸,9,number of obj: 2,number of contain: 0
141,Data/8_Maurer_inprep_repsup_crop/KSH19.png,空,none,number of obj: 4,number of contain: 0
142,Data/8_Maurer_inprep_repsup_crop/CSH23.png,将,10,number of obj: 3,number of contain: 2
143,Data/8_Maurer_inprep_repsup_crop/CSH37.png,多,6,number of obj: 2,number of contain: 0
144,Data/8_Maurer_inprep_repsup_crop/KSL4.png,울,8,number of obj: 2,number of contain: 0
145,Data/8_Maurer_inprep_repsup_crop/KSL21.png,할,10,number of obj: 4,number of contain: 0
146,Data/8_Maurer_inprep_repsup_crop/KSL35.png,촉,8,number of obj: 4,number of contain: 0
147,Data/8_Maurer_inprep_repsup_crop/KSL23.png,空,none,number of obj: 2,number of contain: 0
148,Data/8_Maurer_inprep_repsup_crop/KSL37.png,롱,8,number of obj: 1,number of contain: 0
149,Data/8_Maurer_inprep_repsup_crop/CSH21.png,京,8,number of obj: 5,number of contain: 0
150,Data/8_Maurer_inprep_repsup_crop/CSH35.png,后,6,number of obj: 1,number of contain: 0
151,Data/8_Maurer_inprep_repsup_crop/KSL6.png,복,8,number of obj: 1,number of contain: 0
152,Data/8_Maurer_inprep_repsup_crop/KSH33.png,돈,7,number of obj: 1,number of contain: 0
153,Data/8_Maurer_inprep_repsup_crop/KSH27.png,센,7,number of obj: 4,number of contain: 0
154,Data/8_Maurer_inprep_repsup_crop/CSL19.png,杯,8,number of obj: 2,number of contain: 0
155,Data/8_Maurer_inprep_repsup_crop/CSL31.png,盼,9,number of obj: 4,number of contain: 0
156,Data/8_Maurer_inprep_repsup_crop/CSL25.png,扫,7,number of obj: 1,number of contain: 1
157,Data/8_Maurer_inprep_repsup_crop/CSL24.png,赴,9,number of obj: 1,number of contain: 0
158,Data/8_Maurer_inprep_repsup_crop/CSL30.png,胎,11,number of obj: 3,number of contain: 0
159,Data/8_Maurer_inprep_repsup_crop/CSL18.png,沫,9,number of obj: 3,number of contain: 0
160,Data/8_Maurer_inprep_repsup_crop/KSH26.png,촌,8,number of obj: 3,number of contain: 0
161,Data/8_Maurer_inprep_repsup_crop/KSH32.png,찰,11,number of obj: 4,number of contain: 0
162,Data/8_Maurer_inprep_repsup_crop/CSH34.png,处,5,number of obj: 1,number of contain: 0
163,Data/8_Maurer_inprep_repsup_crop/KSL7.png,빗,7,number of obj: 2,number of contain: 0
164,Data/8_Maurer_inprep_repsup_crop/CSH20.png,明,8,number of obj: 2,number of contain: 0
165,Data/8_Maurer_inprep_repsup_crop/KSL36.png,테,7,number of obj: 3,number of contain: 0
166,Data/8_Maurer_inprep_repsup_crop/KSL22.png,챔,11,number of obj: 4,number of contain: 0
167,Data/8_Maurer_inprep_repsup_crop/KSL45.png,돗,7,number of obj: 1,number of contain: 0
168,Data/8_Maurer_inprep_repsup_crop/KSL51.png,날,9,number of obj: 1,number of contain: 0
169,Data/8_Maurer_inprep_repsup_crop/CSH47.png,论,11,number of obj: 4,number of contain: 0
170,Data/8_Maurer_inprep_repsup_crop/CSH53.png,相,9,number of obj: 1,number of contain: 0
171,Data/8_Maurer_inprep_repsup_crop/KSH8.png,볶,10,number of obj: 2,number of contain: 0
172,Data/8_Maurer_inprep_repsup_crop/KSH55.png,벚,9,number of obj: 1,number of contain: 0
173,Data/8_Maurer_inprep_repsup_crop/KSH41.png,러,7,number of obj: 1,number of contain: 0
174,Data/8_Maurer_inprep_repsup_crop/CSL57.png,废,8,number of obj: 2,number of contain: 0
175,Data/8_Maurer_inprep_repsup_crop/CSL43.png,吊,6,number of obj: 0,number of contain: 0
176,Data/8_Maurer_inprep_repsup_crop/CSL4.png,劣,6,number of obj: 4,number of contain: 0
177,Data/8_Maurer_inprep_repsup_crop/CSL5.png,汗,7,number of obj: 3,number of contain: 0
178,Data/8_Maurer_inprep_repsup_crop/CSL42.png,叹,5,number of obj: 1,number of contain: 0
179,Data/8_Maurer_inprep_repsup_crop/CSL56.png,弦,8,number of obj: 3,number of contain: 0
180,Data/8_Maurer_inprep_repsup_crop/KSH40.png,레,8,number of obj: 3,number of contain: 0
181,Data/8_Maurer_inprep_repsup_crop/KSH54.png,출,11,number of obj: 3,number of contain: 0
182,Data/8_Maurer_inprep_repsup_crop/KSH9.png,획,8,number of obj: 2,number of contain: 0
183,Data/8_Maurer_inprep_repsup_crop/CSH52.png,到,8,number of obj: 3,number of contain: 0
184,Data/8_Maurer_inprep_repsup_crop/CSH46.png,老,6,number of obj: 0,number of contain: 0
185,Data/8_Maurer_inprep_repsup_crop/KSL50.png,천,8,number of obj: 4,number of contain: 0
186,Data/8_Maurer_inprep_repsup_crop/KSL44.png,랑,8,number of obj: 1,number of contain: 0
187,Data/8_Maurer_inprep_repsup_crop/KSL52.png,空,none,number of obj: 3,number of contain: 0
188,Data/8_Maurer_inprep_repsup_crop/KSL46.png,클,10,number of obj: 1,number of contain: 0
189,Data/8_Maurer_inprep_repsup_crop/CSH50.png,因,6,number of obj: 1,number of contain: 1
190,Data/8_Maurer_inprep_repsup_crop/CSH44.png,好,6,number of obj: 1,number of contain: 0
191,Data/8_Maurer_inprep_repsup_crop/KSH42.png,제,6,number of obj: 3,number of contain: 0
192,Data/8_Maurer_inprep_repsup_crop/KSH56.png,월,10,number of obj: 4,number of contain: 0
193,Data/8_Maurer_inprep_repsup_crop/CSL40.png,壮,6,number of obj: 2,number of contain: 1
194,Data/8_Maurer_inprep_repsup_crop/CSL54.png,贪,11,number of obj: 4,number of contain: 0
195,Data/8_Maurer_inprep_repsup_crop/CSL7.png,厌,6,number of obj: 1,number of contain: 0
196,Data/8_Maurer_inprep_repsup_crop/CSL6.png,汤,7,number of obj: 3,number of contain: 0
197,Data/8_Maurer_inprep_repsup_crop/CSL55.png,昂,8,number of obj: 3,number of contain: 0
198,Data/8_Maurer_inprep_repsup_crop/CSL41.png,闪,10,number of obj: 4,number of contain: 0
199,Data/8_Maurer_inprep_repsup_crop/KSH57.png,空,none,number of obj: 2,number of contain: 0
200,Data/8_Maurer_inprep_repsup_crop/KSH43.png,들,9,number of obj: 3,number of contain: 0
201,Data/8_Maurer_inprep_repsup_crop/CSH45.png,关,6,number of obj: 1,number of contain: 0
202,Data/8_Maurer_inprep_repsup_crop/CSH51.png,次,6,number of obj: 4,number of contain: 0
203,Data/8_Maurer_inprep_repsup_crop/KSL47.png,짖,7,number of obj: 2,number of contain: 0
204,Data/8_Maurer_inprep_repsup_crop/KSL53.png,빵,11,number of obj: 4,number of contain: 0
205,Data/8_Maurer_inprep_repsup_crop/KSL57.png,펜,9,number of obj: 4,number of contain: 0
206,Data/8_Maurer_inprep_repsup_crop/KSL43.png,류,8,number of obj: 2,number of contain: 0
207,Data/8_Maurer_inprep_repsup_crop/CSH55.png,变,8,number of obj: 4,number of contain: 1
208,Data/8_Maurer_inprep_repsup_crop/CSH41.png,议,10,number of obj: 3,number of contain: 0
209,Data/8_Maurer_inprep_repsup_crop/KSH47.png,반,8,number of obj: 3,number of contain: 0
210,Data/8_Maurer_inprep_repsup_crop/KSH53.png,空,none,number of obj: 2,number of contain: 0
211,Data/8_Maurer_inprep_repsup_crop/CSL2.png,瓜,5,number of obj: 0,number of contain: 0
212,Data/8_Maurer_inprep_repsup_crop/CSL45.png,夸,6,number of obj: 2,number of contain: 0
213,Data/8_Maurer_inprep_repsup_crop/CSL51.png,闯,11,number of obj: 5,number of contain: 0
214,Data/8_Maurer_inprep_repsup_crop/CSL50.png,迈,10,number of obj: 3,number of contain: 0
215,Data/8_Maurer_inprep_repsup_crop/CSL44.png,伪,6,number of obj: 1,number of contain: 0
216,Data/8_Maurer_inprep_repsup_crop/CSL3.png,池,7,number of obj: 3,number of contain: 0
217,Data/8_Maurer_inprep_repsup_crop/KSH52.png,空,none,number of obj: 1,number of contain: 0
218,Data/8_Maurer_inprep_repsup_crop/KSH46.png,슬,8,number of obj: 2,number of contain: 0
219,Data/8_Maurer_inprep_repsup_crop/CSH40.png,动,6,number of obj: 3,number of contain: 0
220,Data/8_Maurer_inprep_repsup_crop/CSH54.png,金,8,number of obj: 1,number of contain: 2
221,Data/8_Maurer_inprep_repsup_crop/KSL42.png,예,5,number of obj: 1,number of contain: 0
222,Data/8_Maurer_inprep_repsup_crop/KSL56.png,空,none,number of obj: 2,number of contain: 0
223,Data/8_Maurer_inprep_repsup_crop/KSL40.png,空,none,number of obj: 3,number of contain: 0
224,Data/8_Maurer_inprep_repsup_crop/KSL54.png,불,11,number of obj: 2,number of contain: 0
225,Data/8_Maurer_inprep_repsup_crop/CSH42.png,对,5,number of obj: 2,number of contain: 1
226,Data/8_Maurer_inprep_repsup_crop/CSH56.png,放,8,number of obj: 3,number of contain: 0
227,Data/8_Maurer_inprep_repsup_crop/KSH50.png,섹,7,number of obj: 3,number of contain: 0
228,Data/8_Maurer_inprep_repsup_crop/KSH44.png,넷,7,number of obj: 4,number of contain: 0
229,Data/8_Maurer_inprep_repsup_crop/CSL1.png,帅,5,number of obj: 2,number of contain: 1
230,Data/8_Maurer_inprep_repsup_crop/CSL52.png,卧,8,number of obj: 3,number of contain: 0
231,Data/8_Maurer_inprep_repsup_crop/CSL46.png,丟,6,number of obj: 0,number of contain: 0
232,Data/8_Maurer_inprep_repsup_crop/CSL47.png,朽,6,number of obj: 2,number of contain: 0
233,Data/8_Maurer_inprep_repsup_crop/CSL53.png,俩,9,number of obj: 2,number of contain: 0
234,Data/8_Maurer_inprep_repsup_crop/KSH45.png,즐,9,number of obj: 2,number of contain: 0
235,Data/8_Maurer_inprep_repsup_crop/KSH51.png,통,7,number of obj: 1,number of contain: 0
236,Data/8_Maurer_inprep_repsup_crop/CSH57.png,种,9,number of obj: 1,number of contain: 0
237,Data/8_Maurer_inprep_repsup_crop/CSH43.png,色,6,number of obj: 0,number of contain: 0
238,Data/8_Maurer_inprep_repsup_crop/KSL55.png,탑,10,number of obj: 1,number of contain: 0
239,Data/8_Maurer_inprep_repsup_crop/KSL41.png,워,5,number of obj: 3,number of contain: 0
