File,EEG1Bc_word_loff,EEG1Bc_word_roff,EEG1Bc_word_coff,EEG2Bc_word_loff,EEG2Bc_word_roff,EEG2Bc_word_coff,EEG3Bc_word_loff,EEG3Bc_word_roff,EEG3Bc_word_coff,EEG4Bc_word_loff,EEG4Bc_word_roff,EEG4Bc_word_coff,EEG5Bc_word_loff,EEG5Bc_word_roff,EEG5Bc_word_coff,EEG6Bc_word_loff,EEG6Bc_word_roff,EEG6Bc_word_coff,EEG7Bc_word_loff,EEG7Bc_word_roff,EEG7Bc_word_coff,EEG8Bc_word_loff,EEG8Bc_word_roff,EEG8Bc_word_coff,EEG9Bc_word_loff,EEG9Bc_word_roff,EEG9Bc_word_coff,EEG10Bc_word_loff,EEG10Bc_word_roff,EEG10Bc_word_coff,EEG11Bc_word_loff,EEG11Bc_word_roff,EEG11Bc_word_coff,EEG12Bc_word_loff,EEG12Bc_word_roff,EEG12Bc_word_coff,EEG13Bc_word_loff,EEG13Bc_word_roff,EEG13Bc_word_coff,EEG14Bc_word_loff,EEG14Bc_word_roff,EEG14Bc_word_coff,EEG15Bc_word_loff,EEG15Bc_word_roff,EEG15Bc_word_coff,EEG16Bc_word_loff,EEG16Bc_word_roff,EEG16Bc_word_coff,EEG17Bc_word_loff,EEG17Bc_word_roff,EEG17Bc_word_coff,EEG18Bc_word_loff,EEG18Bc_word_roff,EEG18Bc_word_coff,EEG19Bc_word_loff,EEG19Bc_word_roff,EEG19Bc_word_coff,EEG20Bc_word_loff,EEG20Bc_word_roff,EEG20Bc_word_coff,EEG21Bc_word_loff,EEG21Bc_word_roff,EEG21Bc_word_coff,EEG22Bc_word_loff,EEG22Bc_word_roff,EEG22Bc_word_coff,EEG23Bc_word_loff,EEG23Bc_word_roff,EEG23Bc_word_coff,EEG24Bc_word_loff,EEG24Bc_word_roff,EEG24Bc_word_coff,EEG25Bc_word_loff,EEG25Bc_word_roff,EEG25Bc_word_coff,EEG26Bc_word_loff,EEG26Bc_word_roff,EEG26Bc_word_coff,EEG27Bc_word_loff,EEG27Bc_word_roff,EEG27Bc_word_coff,EEG28Bc_word_loff,EEG28Bc_word_roff,EEG28Bc_word_coff,EEG29Bc_word_loff,EEG29Bc_word_roff,EEG29Bc_word_coff,EEG30Bc_word_loff,EEG30Bc_word_roff,EEG30Bc_word_coff,EEG31Bc_word_loff,EEG31Bc_word_roff,EEG31Bc_word_coff,EEG32Bc_word_loff,EEG32Bc_word_roff,EEG32Bc_word_coff,EEG33Bc_word_loff,EEG33Bc_word_roff,EEG33Bc_word_coff,EEG34Bc_word_loff,EEG34Bc_word_roff,EEG34Bc_word_coff,EEG35Bc_word_loff,EEG35Bc_word_roff,EEG35Bc_word_coff,EEG36Bc_word_loff,EEG36Bc_word_roff,EEG36Bc_word_coff,EEG37Bc_word_loff,EEG37Bc_word_roff,EEG37Bc_word_coff,EEG38Bc_word_loff,EEG38Bc_word_roff,EEG38Bc_word_coff,EEG39Bc_word_loff,EEG39Bc_word_roff,EEG39Bc_word_coff,EEG40Bc_word_loff,EEG40Bc_word_roff,EEG40Bc_word_coff,EEG41Bc_word_loff,EEG41Bc_word_roff,EEG41Bc_word_coff,EEG42Bc_word_loff,EEG42Bc_word_roff,EEG42Bc_word_coff,EEG43Bc_word_loff,EEG43Bc_word_roff,EEG43Bc_word_coff,EEG44Bc_word_loff,EEG44Bc_word_roff,EEG44Bc_word_coff,EEG45Bc_word_loff,EEG45Bc_word_roff,EEG45Bc_word_coff,EEG46Bc_word_loff,EEG46Bc_word_roff,EEG46Bc_word_coff,EEG47Bc_word_loff,EEG47Bc_word_roff,EEG47Bc_word_coff,EEG48Bc_word_loff,EEG48Bc_word_roff,EEG48Bc_word_coff,EEG49Bc_word_loff,EEG49Bc_word_roff,EEG49Bc_word_coff,EEG50Bc_word_loff,EEG50Bc_word_roff,EEG50Bc_word_coff,EEG51Bc_word_loff,EEG51Bc_word_roff,EEG51Bc_word_coff,EEG52Bc_word_loff,EEG52Bc_word_roff,EEG52Bc_word_coff,EEG53Bc_word_loff,EEG53Bc_word_roff,EEG53Bc_word_coff,EEG54Bc_word_loff,EEG54Bc_word_roff,EEG54Bc_word_coff,EEG55Bc_word_loff,EEG55Bc_word_roff,EEG55Bc_word_coff,EEG56Bc_word_loff,EEG56Bc_word_roff,EEG56Bc_word_coff,EEG57Bc_word_loff,EEG57Bc_word_roff,EEG57Bc_word_coff,EEG58Bc_word_loff,EEG58Bc_word_roff,EEG58Bc_word_coff,EEG59Bc_word_loff,EEG59Bc_word_roff,EEG59Bc_word_coff,EEG60Bc_word_loff,EEG60Bc_word_roff,EEG60Bc_word_coff,EEG61Bc_word_loff,EEG61Bc_word_roff,EEG61Bc_word_coff,EEG62Bc_word_loff,EEG62Bc_word_roff,EEG62Bc_word_coff,EEG63Bc_word_loff,EEG63Bc_word_roff,EEG63Bc_word_coff,EEG64Bc_word_loff,EEG64Bc_word_roff,EEG64Bc_word_coff,EEG65Bc_word_loff,EEG65Bc_word_roff,EEG65Bc_word_coff,EEG66Bc_word_loff,EEG66Bc_word_roff,EEG66Bc_word_coff,EEG67Bc_word_loff,EEG67Bc_word_roff,EEG67Bc_word_coff,EEG68Bc_word_loff,EEG68Bc_word_roff,EEG68Bc_word_coff,EEG69Bc_word_loff,EEG69Bc_word_roff,EEG69Bc_word_coff,EEG70Bc_word_loff,EEG70Bc_word_roff,EEG70Bc_word_coff,EEG71Bc_word_loff,EEG71Bc_word_roff,EEG71Bc_word_coff,EEG72Bc_word_loff,EEG72Bc_word_roff,EEG72Bc_word_coff,EEG73Bc_word_loff,EEG73Bc_word_roff,EEG73Bc_word_coff,EEG74Bc_word_loff,EEG74Bc_word_roff,EEG74Bc_word_coff,EEG75Bc_word_loff,EEG75Bc_word_roff,EEG75Bc_word_coff,EEG76Bc_word_loff,EEG76Bc_word_roff,EEG76Bc_word_coff,EEG77Bc_word_loff,EEG77Bc_word_roff,EEG77Bc_word_coff,EEG78Bc_word_loff,EEG78Bc_word_roff,EEG78Bc_word_coff,EEG79Bc_word_loff,EEG79Bc_word_roff,EEG79Bc_word_coff,EEG80Bc_word_loff,EEG80Bc_word_roff,EEG80Bc_word_coff,EEG81Bc_word_loff,EEG81Bc_word_roff,EEG81Bc_word_coff,EEG82Bc_word_loff,EEG82Bc_word_roff,EEG82Bc_word_coff,EEG83Bc_word_loff,EEG83Bc_word_roff,EEG83Bc_word_coff,EEG84Bc_word_loff,EEG84Bc_word_roff,EEG84Bc_word_coff,EEG85Bc_word_loff,EEG85Bc_word_roff,EEG85Bc_word_coff,EEG86Bc_word_loff,EEG86Bc_word_roff,EEG86Bc_word_coff,EEG87Bc_word_loff,EEG87Bc_word_roff,EEG87Bc_word_coff,EEG88Bc_word_loff,EEG88Bc_word_roff,EEG88Bc_word_coff,EEG89Bc_word_loff,EEG89Bc_word_roff,EEG89Bc_word_coff,EEG90Bc_word_loff,EEG90Bc_word_roff,EEG90Bc_word_coff,EEG91Bc_word_loff,EEG91Bc_word_roff,EEG91Bc_word_coff,EEG92Bc_word_loff,EEG92Bc_word_roff,EEG92Bc_word_coff,EEG93Bc_word_loff,EEG93Bc_word_roff,EEG93Bc_word_coff,EEG94Bc_word_loff,EEG94Bc_word_roff,EEG94Bc_word_coff,EEG95Bc_word_loff,EEG95Bc_word_roff,EEG95Bc_word_coff,EEG96Bc_word_loff,EEG96Bc_word_roff,EEG96Bc_word_coff,EEG97Bc_word_loff,EEG97Bc_word_roff,EEG97Bc_word_coff,EEG98Bc_word_loff,EEG98Bc_word_roff,EEG98Bc_word_coff,EEG99Bc_word_loff,EEG99Bc_word_roff,EEG99Bc_word_coff,EEG100Bc_word_loff,EEG100Bc_word_roff,EEG100Bc_word_coff,EEG101Bc_word_loff,EEG101Bc_word_roff,EEG101Bc_word_coff,EEG102Bc_word_loff,EEG102Bc_word_roff,EEG102Bc_word_coff,EEG103Bc_word_loff,EEG103Bc_word_roff,EEG103Bc_word_coff,EEG104Bc_word_loff,EEG104Bc_word_roff,EEG104Bc_word_coff,EEG105Bc_word_loff,EEG105Bc_word_roff,EEG105Bc_word_coff,EEG106Bc_word_loff,EEG106Bc_word_roff,EEG106Bc_word_coff,EEG107Bc_word_loff,EEG107Bc_word_roff,EEG107Bc_word_coff,EEG108Bc_word_loff,EEG108Bc_word_roff,EEG108Bc_word_coff,EEG109Bc_word_loff,EEG109Bc_word_roff,EEG109Bc_word_coff,EEG110Bc_word_loff,EEG110Bc_word_roff,EEG110Bc_word_coff,EEG111Bc_word_loff,EEG111Bc_word_roff,EEG111Bc_word_coff,EEG112Bc_word_loff,EEG112Bc_word_roff,EEG112Bc_word_coff,EEG113Bc_word_loff,EEG113Bc_word_roff,EEG113Bc_word_coff,EEG114Bc_word_loff,EEG114Bc_word_roff,EEG114Bc_word_coff,EEG115Bc_word_loff,EEG115Bc_word_roff,EEG115Bc_word_coff,EEG116Bc_word_loff,EEG116Bc_word_roff,EEG116Bc_word_coff,EEG117Bc_word_loff,EEG117Bc_word_roff,EEG117Bc_word_coff,EEG118Bc_word_loff,EEG118Bc_word_roff,EEG118Bc_word_coff,EEG119Bc_word_loff,EEG119Bc_word_roff,EEG119Bc_word_coff,EEG120Bc_word_loff,EEG120Bc_word_roff,EEG120Bc_word_coff,EEG121Bc_word_loff,EEG121Bc_word_roff,EEG121Bc_word_coff,EEG122Bc_word_loff,EEG122Bc_word_roff,EEG122Bc_word_coff,EEG123Bc_word_loff,EEG123Bc_word_roff,EEG123Bc_word_coff,EEG124Bc_word_loff,EEG124Bc_word_roff,EEG124Bc_word_coff,EEG125Bc_word_loff,EEG125Bc_word_roff,EEG125Bc_word_coff,EEG126Bc_word_loff,EEG126Bc_word_roff,EEG126Bc_word_coff,EEG127Bc_word_loff,EEG127Bc_word_roff,EEG127Bc_word_coff,EEG128Bc_word_loff,EEG128Bc_word_roff,EEG128Bc_word_coff,CzBc_word_loff,CzBc_word_roff,CzBc_word_coff,PLword_lexicaloff,PRword_lexicaloff,PLword_coloroff,PRword_coloroff,PLword_repeatoff,PRword_repeatoff,Pword_lexicaloff,Pword_coloroff,Pword_repeatoff
03_word_20151222_103151_fil1,-1.917629,0.55547,-2.053769,-2.718558,-1.000268,-3.191839,-0.164831,-0.447392,-1.469746,0.090844,0.545409,-0.552548,3.418244,3.203089,2.923687,2.489189,2.244672,2.407841,3.760236,3.305787,3.791968,-8.024843,-4.53596,-7.270561,-4.213184,-1.555617,-3.888446,-1.194041,0.008054,-1.342735,1.570843,1.827877,1.837559,4.079847,3.940889,4.008259,4.678694,4.82236,5.575509,-5.131219,-3.512275,-5.662922,-3.638129,-1.171326,-0.76165,-0.425733,0.635502,0.640009,-7.615448,-4.443511,-5.973416,-0.055736,0.954058,0.445344,1.113701,1.815491,2.422248,3.968381,3.463946,4.225309,-6.849022,-5.06799,-4.594268,-2.779433,-2.183375,-1.73772,0.735877,1.121381,1.932389,3.642503,3.125246,3.825094,-5.128411,-2.725174,-0.548322,1.908727,0.961672,1.885514,3.072565,2.402693,3.587086,3.669132,3.152483,3.626823,3.92528,2.059351,3.492048,3.519696,1.71621,3.2694,4.64245,4.333296,4.016694,2.498755,1.716016,3.54558,1.674105,0.559497,1.96838,2.62927,1.75675,2.407406,2.285399,0.755621,2.41941,3.233576,2.061008,3.093936,2.7516,1.725829,2.060433,2.323444,1.679051,2.92459,1.141284,0.263142,1.446239,1.397518,0.445503,1.480409,1.825788,0.827635,1.823524,1.880276,1.21593,1.035485,2.004138,0.545889,2.004362,1.300202,0.03041,1.320907,0.39026,-0.550653,0.155773,1.238256,0.208508,0.694871,1.680493,0.945145,0.595579,0.27863,-1.139427,0.402719,0.841431,-0.648232,0.575343,-0.535883,-1.289115,-1.085344,1.415656,0.733239,0.434397,1.109275,0.517315,0.540801,1.85772,0.842362,1.246215,0.752464,0.582056,0.600414,2.547599,1.416294,1.845603,0.266633,-0.982639,-0.309791,0.969214,-0.524832,-0.590648,1.033767,0.59635,0.405906,1.823133,0.073228,0.27038,-0.066372,0.133826,0.167619,0.278187,-0.007271,0.023408,1.148894,-0.33111,0.364763,1.029082,0.150375,0.433484,0.815458,0.396018,0.593499,0.234173,0.126427,-0.101851,-1.672522,-0.24392,-0.62815,-0.007276,-0.354848,-0.354612,0.783318,-0.105008,0.04049,-0.7065,-0.241898,-0.731584,-0.995531,-1.221228,-1.024646,-0.032598,-0.499458,-0.641441,0.849982,-0.438998,-0.014136,0.38883,-0.785082,-0.452557,0.492343,-0.756083,-0.4715,1.236019,-0.229215,-0.391045,1.70369,-0.624483,-0.023773,0.81375,-0.539341,0.091136,1.244659,0.10594,0.326819,1.486158,0.762763,0.912627,2.497591,2.070649,2.319012,1.054821,-1.10088,-0.417786,0.610564,-1.191371,-0.640498,-4.905559,-5.167428,-4.788784,-3.360262,-3.443866,-3.075478,-1.826665,-1.855446,-2.104025,-0.640085,-0.515042,-1.101124,0.023973,-0.276508,-0.483491,-5.503166,-4.260483,-4.45431,-5.484693,-4.665359,-4.021686,-6.591415,-7.580868,-6.511438,-4.287041,-4.930162,-4.376671,-2.479182,-1.872768,-1.954876,0.291046,-0.004364,-0.03471,-5.304377,-4.694131,-4.141075,-5.677371,-5.012673,-4.259183,-5.140898,-5.073013,-4.395298,-2.753813,-2.589993,-3.039278,-0.948634,-1.112631,-1.084162,-4.807559,-3.28513,-3.499646,-3.328463,-2.588964,-3.159534,-2.852466,-2.620435,-2.620839,-1.278832,-1.102205,-1.498252,-0.547122,-0.41631,-0.771508,0.656436,1.05938,0.627571,0.844873,0.753986,0.4103,3.059799,3.570149,3.573253,-3.447377,-1.677327,-2.515352,-1.9158,-1.370559,-3.012161,-0.852921,0.637861,-0.645189,1.184956,1.891072,0.522902,4.071345,4.952236,3.538221,1.488633,1.215357,0.916388,-1.468352,0.717507,-0.696461,-1.249075,0.124433,-1.209936,-0.686112,-0.02675,-0.717667,0.719889,1.410367,0.591523,2.761219,3.328999,2.519273,1.942775,2.032485,2.017154,0.129099,2.400572,0.65158,-1.479584,1.384905,-0.937016,-1.298977,0.778066,-1.04072,-1.003082,0.16884,-0.251108,-0.595687,0.001551,0.650644,1.134869,1.395036,1.416982,-2.135024,0.539446,-1.150868,1.4583,3.437171,1.063402,4.489984,3.493634,4.001813,3.361691,1.859625,3.493847,5.068581,5.275415,4.944438,0.281452461538461,-4.356362,-0.257117,-3.84188,-0.294212923076923,-4.19337561538462,-2.03745476923077,-2.0494985,-2.24379426923077
06_word_20160110_103225_fil,-0.642235,-0.668033,0.109794,1.160821,-0.041363,0.760824,2.384132,0.876947,2.071999,3.285296,2.126414,2.630077,3.764672,2.986321,3.025004,3.826013,2.984988,3.165742,3.513694,3.527598,2.679691,1.117011,-1.039484,1.210417,1.541525,0.259308,1.717701,2.575745,0.677055,2.414262,3.125574,2.305658,2.402773,3.311648,2.998524,2.495327,2.807049,3.692138,1.545884,1.365145,-0.995151,1.837187,1.28245,-0.875968,1.743842,2.215048,1.025315,2.141649,0.481074,-1.363718,1.279447,2.217199,1.061489,1.411038,2.379968,1.718108,1.826136,2.35981,2.292258,2.000746,1.414044,-1.323452,1.538038,1.411408,-0.732925,1.083708,1.334741,-0.173661,0.722573,2.020241,0.899164,1.48559,0.449677,-2.017207,1.005038,0.755374,-1.781731,-0.001657,1.818891,-0.036481,0.442641,2.496747,1.485758,1.270698,2.630111,1.667907,1.970413,2.913296,1.736535,1.869926,3.042406,3.181121,2.499249,-0.439339,-1.353171,-0.816074,-0.221153,-0.729031,-0.408465,0.699532,-0.12628,-0.399871,1.294739,0.252395,1.109253,2.005538,1.897546,1.611799,2.990954,2.575806,2.202815,-1.323094,-0.686033,-0.057462,-0.340576,-1.724525,-1.409671,0.069195,-0.686098,-0.410739,0.656597,-0.282087,0.262072,1.710277,0.671715,0.912324,-1.228905,-2.018102,-0.076598,-0.043814,-1.997453,-4.016215,-1.552569,-1.614116,-1.352696,-0.720627,-0.039852,-1.374936,0.85328,0.49235,-0.23489,-3.174176,-0.99529,0.485314,-2.158587,-1.630459,-1.033625,-3.09896,-1.816931,-1.762048,-0.71322,-0.082329,-0.27008,0.852915,1.024845,0.156935,1.75483,2.301445,1.329535,2.228347,2.728344,1.861031,2.721164,2.956391,2.663202,-2.144087,-2.65948,-1.923208,-4.155041,-2.367972,-2.605909,-2.760497,-1.525526,-1.30273,-0.335474,0.594852,0.310162,1.400661,2.146333,0.875318,1.400244,2.369751,1.265872,1.499106,2.709417,1.714566,-3.068418,-2.881732,-1.951329,-3.623022,-4.135398,-1.785517,-2.313309,-0.883967,-1.292633,1.611301,1.830479,0.519388,1.360767,3.181712,0.95417,-3.452777,-2.477997,-2.53418,-5.636934,-5.325294,-2.957057,-1.329698,0.498463,-0.382924,0.829912,2.416563,0.932578,1.700561,2.954265,1.337747,-3.181178,-2.073712,-3.157933,-2.99722,-1.828278,-2.16746,-0.731726,0.342804,-0.725798,0.254342,1.81749,1.059365,0.951284,2.473677,1.703001,1.440468,2.82369,1.299036,1.608755,2.890747,1.489882,2.487278,3.07459,2.135118,-4.578843,-2.213498,-3.090858,-3.614603,-2.68003,-3.242419,-1.942135,-0.967952,-2.479368,-0.362212,0.746542,-0.171579,0.585951,0.905992,-0.059395,0.781732,1.622182,0.586606,1.46617,2.2512,1.262168,-4.363662,-2.750824,-3.318539,-4.888105,-4.039994,-4.169104,-4.330835,-3.468623,-4.127223,-1.206094,-0.622438,-1.141422,-0.537802,-0.155959,-0.522982,0.381666,1.07732,0.121241,-4.877767,-3.921194,-4.403603,-4.832448,-4.891594,-4.69956,-4.462348,-3.748966,-3.973775,-2.137189,-1.151604,-2.425694,-0.604503,-0.194925,-0.888585,-4.451857,-3.318881,-3.517737,-4.21017,-3.836348,-4.81177,-3.6422,-2.913084,-3.348635,-1.563537,-1.346529,-1.942129,0.590621,-0.052607,-0.400842,1.969973,1.631337,1.212253,2.204146,3.050298,1.645494,2.917531,3.248194,2.488753,-1.822695,-1.075437,-1.326065,-3.421559,-2.614759,-2.538868,-0.576303,-1.59216,-1.465373,0.832203,0.422639,1.090912,2.821298,2.41236,1.80746,4.976789,2.971956,3.210188,-1.599513,-1.454054,-0.680609,-2.794693,-0.751402,-0.678057,-0.965828,0.395004,-0.539538,0.383127,0.327157,-0.015999,2.314683,2.035262,1.240062,3.809851,2.535557,2.733372,-1.508245,-1.149112,-2.247033,-1.790879,-1.426993,-0.403592,-1.446168,-0.916549,0.344055,-0.465357,-0.834171,-0.449325,1.512745,1.145976,0.581904,3.349316,1.806159,2.603539,-1.275165,-1.176099,-0.292246,-1.087583,-1.701743,-0.738834,-1.834527,-1.71722,-0.950967,-1.699191,-1.438375,-0.002473,3.222461,3.187997,2.754831,-2.64163284615385,-3.629572,-1.62078230769231,-3.33882569230769,-1.72253946153846,-2.80102969230769,-3.13560242307692,-2.479804,-2.26178457692308
08_word_20160110_024334_fil,0.693417,0.007366,-1.230844,0.505416,-0.407642,-0.064533,0.872285,-0.462715,-0.341846,0.7067,-0.337175,-0.15957,1.574687,0.420471,-0.215997,1.499594,0.714182,-0.033283,0.661515,0.754138,0.053221,0.889092,-0.352068,-1.524817,1.642141,-0.112491,-1.10882,1.148744,-0.180776,-0.801394,1.649257,0.567132,-0.3568,1.757728,0.819905,-0.06723,1.077178,0.788039,0.253837,1.935382,0.092337,-0.974818,1.479421,0.416868,-0.167533,1.553946,0.532196,-0.375151,2.060036,0.465071,-0.651432,1.75239,0.782483,-0.190688,1.734863,1.014147,0.005544,1.673149,0.952726,0.129794,1.779075,0.651853,-0.548525,1.831105,0.858436,-0.282698,1.787669,0.947978,0.098709,1.80392,0.961809,0.09667,2.572713,1.059829,-0.326839,2.037559,1.070743,0.590882,1.589252,0.848925,0.11419,0.889841,0.899025,0.313871,0.581857,0.807237,0.292834,0.485127,0.923358,0.162994,-0.209191,1.057864,0.281282,1.217314,1.069124,0.428696,0.473901,0.588547,0.561533,0.433534,0.945071,0.449263,0.241797,0.976997,0.231744,-0.030836,1.014281,0.346661,-0.128823,1.108437,0.595257,0.513824,0.8907,0.548796,0.032974,1.085918,0.34892,-0.117062,1.125827,0.544781,-0.139509,1.098024,0.572351,0.054981,1.00494,0.315885,0.479248,0.742043,0.643649,-0.062119,1.005419,0.521853,-0.171637,0.993063,0.40889,0.072704,1.115514,0.570192,0.186295,1.068717,0.599785,-1.12213,1.457007,-0.13624,-1.473483,1.558812,-0.026356,-0.524856,0.971017,0.410611,-0.396687,0.942151,0.589675,-0.207153,0.975209,0.456466,-0.112813,1.07464,0.259417,0.026347,1.063239,0.451072,0.294656,0.934974,0.385651,-0.523701,1.141605,0.2814,-0.832204,0.635453,0.531951,-0.288798,0.558154,1.001403,-0.158036,0.532509,1.096383,0.032621,0.545986,1.161462,-0.437124,0.287339,0.935892,-0.770611,-0.437815,1.280446,-1.009605,0.464526,0.097927,0.018071,0.568886,0.836199,-0.351374,0.224622,1.345351,-0.696371,-0.054318,1.064288,-0.657297,-0.158241,0.854981,-1.823959,-0.261344,0.268597,-1.658242,-0.434352,0.844026,-0.976995,-0.33282,1.11978,-0.809914,-0.466865,1.186862,-0.756331,-0.485199,1.337028,-1.319511,-0.520276,0.984301,-1.007399,-0.645471,1.321494,-0.876578,-0.683547,1.411921,-0.325911,-0.28034,1.307045,-0.97533,-1.110375,1.051003,-0.131691,-0.84537,-0.165604,0.099274,-1.064202,-0.532806,0.766483,-0.017737,-0.257111,-1.265644,-1.061068,1.297313,-1.277497,-1.113455,1.131635,-1.121708,-1.091632,1.124683,-0.907316,-0.95146,0.415123,-0.176733,-0.601032,-0.080396,-0.467921,-1.312046,-0.675936,0.087475,-0.753697,-0.317173,-1.566581,-1.390516,0.651741,-1.136548,-1.250817,-0.130193,-0.550468,-0.875304,-0.23186,-0.428979,-1.057256,-0.338173,-0.875238,-1.563739,-0.733098,-0.060084,-1.229248,-0.714931,-0.474305,-0.839175,-1.250682,-1.790313,-2.131853,-0.949903,-1.446767,-1.939131,-0.859467,-1.046265,-1.604113,-0.897635,-0.584904,-1.389114,-0.874428,-1.662032,-1.877864,-1.088689,-1.430397,-2.104899,-1.118351,-1.075129,-1.913217,-0.964069,-0.374715,-1.406173,-0.860019,-0.133397,-1.044438,-0.668843,0.070423,-0.593969,-0.422548,0.05197,-0.594327,-0.613053,0.775819,0.282726,-0.258563,-2.166876,-2.22891,-0.927272,-0.691725,-1.710276,-1.041563,-0.029039,-0.63793,-0.603975,0.078185,-0.687158,-0.494856,-0.007855,-0.439386,-0.595501,0.796533,-0.2135,-0.757546,-1.954438,-0.39592,-0.728102,-0.562452,-0.461272,-0.248669,-0.340919,-0.972862,-0.755267,0.016811,-0.510578,-0.609589,0.012489,-0.527685,-0.649723,0.569772,-0.643727,-0.418554,-2.345029,1.300747,-1.036945,-1.353227,-0.210673,-0.592268,0.001866,-0.115909,-0.38395,0.050913,-0.704336,-0.940929,0.31269,-0.72231,-0.745144,0.508346,-0.62079,-0.433953,-0.013444,0.015414,-0.387696,-0.371444,1.144608,-1.276785,-0.17049,1.213906,-0.718999,0.440784,1.003632,0.361021,0.410883,0.682665,-0.535612,-0.817636846153846,-1.14369538461538,0.840177769230769,-0.277554230769231,0.131275846153846,-1.42589069230769,-0.980666115384616,0.281311769230769,-0.647307423076923
09_word_20160110_043031_fil,-0.706447,0.051033,0.131629,0.093429,2.917186,2.741087,3.532253,3.932081,3.62802,2.195902,1.567695,2.339231,3.216205,2.002309,2.603588,3.547337,2.062882,2.361637,3.049151,1.728693,2.25381,4.03895,5.711576,3.982339,3.532253,3.932081,3.62802,3.197455,1.669136,2.752982,3.400861,1.545304,2.195978,3.5124,1.926032,2.445112,2.438334,1.086456,1.517398,4.327417,4.743821,3.830375,4.011101,3.398392,3.401562,3.512139,1.860991,2.473255,2.536247,4.101514,3.772545,4.260702,2.367485,2.978233,3.449769,1.133065,2.090732,2.535949,1.070148,1.468002,4.808402,5.982853,5.144042,5.215878,2.919192,4.470604,3.374092,1.821501,2.784372,2.67503,1.185608,1.673669,4.282558,4.099924,4.353483,2.209251,1.281331,1.291474,1.804604,0.633881,2.949688,1.854692,0.540524,1.394781,2.024759,0.800174,0.932796,2.279698,1.267051,1.064075,3.287395,3.271799,2.319712,0.686924,0.068657,1.065581,1.308156,0.054667,1.077091,1.287988,0.169769,1.096364,1.620716,0.19617,0.902911,2.60662,1.314652,1.434036,3.25311,2.417683,2.174152,-0.427665,-1.677399,0.118367,1.08494,-0.034966,0.500956,1.264473,0.337253,0.399213,1.794295,0.921507,0.877611,2.112811,1.603101,1.206948,-1.225535,-2.689697,0.743254,-1.339609,-2.312973,-0.472046,0.968183,-0.087687,-0.294401,1.059439,0.237186,0.196337,0.976388,0.27936,0.207029,-2.229971,-1.56083,-0.723712,-1.319124,-1.875992,-0.447261,-0.517062,-0.887868,-1.230381,0.24032,-0.393679,-0.621859,0.466163,0.042466,-0.260783,0.974996,0.750261,0.120027,1.80431,2.058251,1.110118,2.281806,3.007818,2.141365,0.037056,-0.481069,-0.703811,-1.294462,-1.880687,-1.598987,-4.435964,-4.485334,-4.816129,-2.340881,-1.735484,-2.262296,-1.057798,-0.259356,-1.083386,1.074411,1.48519,0.522111,-0.772529,0.094812,-1.092988,-2.483657,-2.984566,-3.127206,-2.813037,-3.030203,-3.164509,-3.671951,-4.601623,-4.757336,-2.763196,-2.229591,-3.209697,-1.693569,-0.893643,-2.459443,-2.861761,-1.712293,-2.730477,-2.804874,-1.520947,-2.613194,-3.252002,-2.039539,-3.250583,-2.17017,-1.110852,-2.373983,-1.838066,-0.679491,-1.959081,-2.991886,-2.770454,-3.700216,-3.416918,-2.882859,-3.929037,-4.215899,-3.77765,-4.814465,-2.757502,-1.92528,-3.503308,-2.40776,-1.358233,-3.021211,-0.27354,0.055527,-1.615137,0.25698,1.304288,-0.041272,3.578652,3.581987,3.266756,-3.283607,-2.656337,-3.91985,-3.38718,-2.847872,-3.979797,-4.287168,-3.642871,-5.147743,-3.240945,-2.312634,-3.278103,-1.038323,-0.106203,-0.986709,0.474698,1.470591,-0.467993,1.343457,2.019756,1.690685,-3.490635,-4.029412,-3.536632,-3.84227,-4.172549,-3.96932,-4.958228,-4.838474,-5.424692,-2.147412,-1.330517,-2.306289,-0.632583,0.450886,-0.073871,-0.000504,1.029245,0.477291,-3.615404,-2.326327,-2.588065,-3.442919,-3.099397,-3.120125,-2.653177,-2.356218,-2.654341,-0.710554,0.068198,-0.311349,-0.233639,0.800845,0.388933,-1.641897,-1.101258,-1.154084,-1.412329,-1.034192,-0.945501,-1.4456,-1.201394,-1.004294,-1.219125,-0.608051,-0.264465,-0.549699,-0.001868,0.229544,-0.263537,0.400989,0.253506,0.853283,1.545059,1.238695,2.558453,2.204331,2.489854,-1.388337,-1.168042,-0.72865,-1.927347,-1.260414,-0.406257,-1.192843,-0.003797,0.531813,-0.585788,0.653141,1.344708,0.163066,0.732031,1.310303,0.763822,1.261358,1.735055,-1.587394,-2.778305,-1.227015,-0.773355,0.836531,0.048071,-1.179923,-0.069655,0.231434,-0.894212,-0.524477,0.467754,-0.092285,0.320552,1.218546,0.997918,0.83346,1.691481,-2.872888,-3.137316,-1.679434,-1.883517,-0.514731,-0.057345,-1.313893,-0.411566,0.083213,-0.801189,0.257668,0.604667,0.209688,0.996039,1.65985,0.657672,0.632703,1.500984,-1.732723,-1.200715,-0.669884,-3.133036,-2.67325,-1.231299,-3.049757,-2.383377,-2.092999,-0.976952,-1.43425,-0.226552,4.065851,3.916595,2.857392,-2.742127,-3.04347415384615,-3.10692676923077,-3.00838353846154,-2.52011138461538,-2.63793192307692,-2.89280057692308,-3.05765515384615,-2.57902165384615
